Stock_ID,Item_Name,Category,Quantity_Available,Restock_Threshold,Purchase_Cost,Selling_Price,Date_Added,Supplier,Defective_Stock
3593.0,Sofa Leg,Others,590.0,20.0,664.0,1176.70559007623,2024-10-31,Abdul Khan (Hyderabad),7.0
5721.0,Antique Handle,Accessories,826.0,10.0,178.0,295.260236263931,2024-10-31,Amrit Singh (Punjab),4.0
1022.0,Designer Knob,Handles,419.0,100.0,609.0,1125.69557155082,2024-10-31,Rahul (AP),3.0
3468.0,Tower Bolt,Handles,385.0,5.0,198.0,297.413946932618,2024-10-31,Abdul Khan (Hyderabad),8.0
2064.0,Kadi Deluxe,Knob,157.0,10.0,629.0,1225.38092732302,2024-10-31,Hameesh (Kerala),9.0
5974.0,Stainless Steel Knob,Kadi,299.0,15.0,792.0,1412.42462982029,2024-10-31,Shukla (Gujarat),8.0
5709.0,Profile Handle,Accessories,440.0,20.0,634.0,908.700884405254,2024-10-31,Veeran Gowda (Karnataka),0.0
3385.0,Profile Handle,Others,252.0,30.0,550.3627090983272,938.1125189081474,2024-10-31,Abdul Khan (Hyderabad),2.0
2065.0,Khutti,Accessories,617.0,15.0,556.0,1033.59568528976,2024-10-31,Venkatesh Gopal (Telangana),2.0
3175.0,Brass Khutti,Others,180.0,15.0,167.0,284.759899249409,2024-10-31,Amrit Singh (Punjab),6.3696362893338785
2071.0,Antique Handle,Others,185.0,100.0,550.3627090983272,938.1125189081474,2024-10-31,Abdul Khan (Hyderabad),1.0
4758.0,Brass Khutti,Handles,763.0,20.0,222.0,364.803216937724,2024-11-01,Rajavardhan (Chennai),1.0
3870.0,Brass Khutti,Kadi,372.0,5.0,269.0,429.937855542892,2024-11-01,Shukla (Gujarat),7.0
5340.0,KH-1239,Others,265.0,10.0,819.0,1521.14815807472,2024-11-01,Rajavardhan (Chennai),0.0
4480.0,Brass Khutti,Kadi,1588.0,50.0,167.0,267.449838034185,2024-11-01,Rajavardhan (Chennai),8.0
1581.0,KH-1239,Accessories,75.0,100.0,336.0,473.276672632621,2024-11-01,Shukla (Gujarat),1.0
2278.0,Decorative Kadi,Others,883.0,15.0,735.0,1388.32654067285,2024-11-01,Shukla (Gujarat),9.0
1424.0,Stainless Steel Knob,Handles,87.0,5.0,409.0,682.454817230061,2024-11-01,Amrit Singh (Punjab),2.0
4761.0,Traditional Handle,Others,136.0,15.0,839.0,1551.32817777472,2024-11-01,Abdul Khan (Hyderabad),3.0
2129.0,Kadi Deluxe,Others,105.0,100.0,704.0,1379.44822142731,2024-11-01,Veeran Gowda (Karnataka),4.0
2161.0,Ultra Modern Handle,Knob,959.0,33.70809484873263,301.0,452.030660392783,2024-11-01,Tiwary (Mumbai),15.5
1557.0,KH-1239,Handles,515.0,30.0,138.0,225.629856723553,2024-11-01,Tiwary (Mumbai),6.3696362893338785
5386.0,Brass Khutti,Others,786.0,20.0,655.0,1077.02782183563,2024-11-01,Tiwary (Mumbai),15.5
5011.0,Profile Handle,Others,216.0,5.0,145.0,236.373988361461,2024-11-01,Venkatesh Gopal (Telangana),5.0
5794.0,Key Stand,Handles,775.0,15.0,541.0,807.03746842622,2024-11-01,Tiwary (Mumbai),15.0
5400.0,Profile Handle,Others,874.0,10.0,738.0,1244.09039545079,2024-11-01,Rahul (AP),6.3696362893338785
4522.0,Profile Handle,Knob,515.1638406537282,30.0,993.0,1840.70709002607,2024-11-01,Shukla (Gujarat),4.0
2851.0,KH-1239,Handles,317.0,5.0,550.3627090983272,938.1125189081474,2024-11-01,Rajavardhan (Chennai),1.0
3541.0,Sofa Leg,Others,943.0,15.0,772.0,1500.45382100477,2024-11-01,Veeran Gowda (Karnataka),3.0
2512.0,Sofa Leg,Handles,992.0,10.0,324.0,559.460205957257,2024-11-01,Hameesh (Kerala),6.3696362893338785
1146.0,Kadi Deluxe,Knob,77.0,15.0,753.0,1244.61728784991,2024-11-01,Amrit Singh (Punjab),9.0
2504.0,Stainless Steel Knob,Handles,726.0,10.0,999.0,1790.93992895967,2024-11-01,Shukla (Gujarat),4.0
4882.0,Cross Knob,Knob,625.0,5.0,120.0,174.607948678273,2024-11-01,Veeran Gowda (Karnataka),5.0
2045.0,Cross Knob,Others,260.0,20.0,917.0,1383.01700436043,2024-11-01,Venkatesh Gopal (Telangana),3.0
2167.0,Kadi Deluxe,Knob,61.0,20.0,537.0,1029.41090796295,2024-11-01,Rajavardhan (Chennai),9.0
3782.0,Tower Bolt,Knob,745.0,100.0,804.0,1275.11846110485,2024-11-01,Abdul Khan (Hyderabad),9.0
5202.0,Economy Kadi,Others,213.0,50.0,550.3627090983272,938.1125189081474,2024-11-01,Iyer (Chennai),3.0
4186.0,Key Stand,Knob,653.0,5.0,713.0,1409.82465444865,2024-11-01,Amrit Singh (Punjab),1.0
5688.0,Traditional Handle,Handles,25.0,15.0,131.0,230.039705676323,2024-11-01,Rajavardhan (Chennai),8.0
3436.0,Stainless Steel Knob,Handles,962.0,20.0,117.0,229.233620023278,2024-11-01,Abdul Khan (Hyderabad),0.0
1683.0,Cross Knob,Accessories,259.0,50.0,345.0,530.774574259325,2024-11-01,Rahul (AP),15.5
4149.0,Profile Handle,Knob,80.0,15.0,890.0,1679.37969617354,2024-11-01,Tiwary (Mumbai),15.0
4454.0,Ultra Modern Handle,Accessories,881.0,10.0,942.0,1647.43399056422,2024-11-01,Amrit Singh (Punjab),8.0
2939.0,Decorative Kadi,Accessories,361.0,5.0,818.0,1302.70465330748,2024-11-01,Abdul Khan (Hyderabad),0.0
5740.0,Profile Handle,Accessories,380.0,100.0,119.0,186.806721540841,2024-11-01,Hameesh (Kerala),7.0
1332.0,Designer Knob,Kadi,384.0,50.0,935.0,1736.72084624733,2024-11-01,Rahul (AP),15.5
5251.0,Key Stand,Handles,39.0,50.0,73.0,138.085776196684,2024-11-01,Amrit Singh (Punjab),3.0
3264.0,Antique Handle,Handles,602.0,33.70809484873263,397.0,762.11947821556,2024-11-01,Rahul (AP),15.5
4901.0,Ultra Modern Handle,Handles,275.0,33.70809484873263,128.0,231.138163055589,2024-11-01,Amrit Singh (Punjab),0.0
3106.0,Economy Kadi,Kadi,809.0,20.0,248.0,388.029762960553,2024-11-01,Tiwary (Mumbai),12.0
5299.0,KH-1239,Others,778.0,5.0,931.0,1345.64892073289,2024-11-01,Iyer (Chennai),2.0
1222.0,KH-1239,Others,127.0,20.0,995.0,1821.16408802151,2024-11-01,Abdul Khan (Hyderabad),4.0
2974.0,Tower Bolt,Knob,548.0,30.0,123.0,238.82234312854,2024-11-01,Shukla (Gujarat),9.0
5285.0,Economy Kadi,Others,499.0,5.0,666.0,1253.66735875963,2024-11-01,Tiwary (Mumbai),9.0
2978.0,Tower Bolt,Accessories,346.0,20.0,151.0,261.861657825533,2024-11-01,Venkatesh Gopal (Telangana),6.0
4598.0,Tower Bolt,Kadi,742.0,15.0,532.0,825.825519818019,2024-11-01,Rahul (AP),15.5
4006.0,Traditional Handle,Kadi,26.0,100.0,403.0,622.797834870266,2024-11-02,Iyer (Chennai),7.0
4154.0,Stainless Steel Knob,Kadi,696.0,20.0,884.0,1508.81358964333,2024-11-02,Iyer (Chennai),3.0
2694.0,Tower Bolt Premium,Knob,165.0,100.0,492.0,950.950226217865,2024-11-02,Venkatesh Gopal (Telangana),5.0
4061.0,Decorative Kadi,Kadi,845.0,30.0,235.0,390.230093326646,2024-11-02,Hameesh (Kerala),4.0
1920.0,Tower Bolt Premium,Accessories,184.0,100.0,949.0,1500.42161630344,2024-11-02,Amrit Singh (Punjab),3.0
5217.0,Khutti,Knob,4.0,50.0,725.0,1182.93169984342,2024-11-02,Abdul Khan (Hyderabad),1.0
4293.0,Decorative Kadi,Others,204.0,30.0,536.0,751.038198624276,2024-11-02,Venkatesh Gopal (Telangana),2.0
2356.0,Tower Bolt Premium,Handles,223.0,10.0,554.0,858.019967018045,2024-11-02,Tiwary (Mumbai),15.5
3299.0,Designer Knob,Handles,309.0,5.0,891.0,1273.26821889012,2024-11-02,Abdul Khan (Hyderabad),1.0
1680.0,Kadi Deluxe,Others,102.0,30.0,244.0,400.780718229427,2024-11-02,Amrit Singh (Punjab),3.0
3218.0,Tower Bolt,Accessories,987.0,50.0,527.0,893.469551770638,2024-11-02,Rajavardhan (Chennai),3.0
4083.0,Ultra Modern Handle,Others,721.0,20.0,853.0,1634.92870993344,2024-11-02,Tiwary (Mumbai),3.0
5278.0,Gold Plated Handle,Kadi,227.0,10.0,526.0,761.93848087178,2024-11-02,Rajavardhan (Chennai),9.0
5089.0,Brass Khutti,Knob,358.0,30.0,464.0,780.664895746187,2024-11-02,Abdul Khan (Hyderabad),4.0
1071.0,Designer Knob,Accessories,648.0,30.0,542.0,1075.06956355811,2024-11-02,Shukla (Gujarat),5.0
2642.0,Designer Knob,Kadi,376.0,30.0,679.0,1144.40967368347,2024-11-02,Tiwary (Mumbai),15.5
4455.0,Designer Knob,Handles,515.1638406537282,5.0,304.0,522.250785152188,2024-11-02,Rajavardhan (Chennai),6.0
1579.0,Brass Khutti,Knob,595.0,20.0,129.0,181.644434258434,2024-11-02,Venkatesh Gopal (Telangana),4.0
1102.0,KH-1239,Others,36.0,50.0,287.0,465.295436895864,2024-11-02,Venkatesh Gopal (Telangana),3.0
2649.0,Key Stand,Knob,226.0,30.0,230.0,378.114430878238,2024-11-02,Abdul Khan (Hyderabad),1.0
5337.0,Tower Bolt,Handles,108.0,20.0,477.0,911.060168372966,2024-11-02,Iyer (Chennai),0.0
1780.0,Profile Handle,Accessories,223.0,30.0,182.0,282.746874775657,2024-11-02,Shukla (Gujarat),3.0
3535.0,Cross Knob,Knob,253.0,15.0,988.0,1716.41963073529,2024-11-02,Hameesh (Kerala),5.0
4102.0,Traditional Handle,Handles,210.0,20.0,235.0,334.732100506934,2024-11-02,Venkatesh Gopal (Telangana),6.0
4202.0,Gold Plated Handle,Knob,705.0,10.0,874.0,1483.54402022266,2024-11-02,Amrit Singh (Punjab),6.3696362893338785
2930.0,Ultra Modern Handle,Handles,938.0,10.0,755.0,1430.79704978299,2024-11-02,Rahul (AP),0.0
1841.0,Decorative Kadi,Others,321.0,100.0,450.0,759.339715977615,2024-11-02,Hameesh (Kerala),6.0
2056.0,Brass Khutti,Accessories,537.0,30.0,815.0,1211.3086319198,2024-11-02,Veeran Gowda (Karnataka),8.0
3768.0,Brass Khutti,Handles,52.0,33.70809484873263,923.0,1776.06141272417,2024-11-02,Rahul (AP),15.5
1271.0,Antique Handle,Knob,71.0,15.0,743.0,1056.90340764879,2024-11-02,Amrit Singh (Punjab),4.0
1846.0,Antique Handle,Knob,542.0,100.0,137.0,272.81413073506,2024-11-02,Hameesh (Kerala),5.0
3354.0,Economy Kadi,Others,815.0,30.0,466.0,715.148420789834,2024-11-02,Iyer (Chennai),6.3696362893338785
5669.0,Stainless Steel Knob,Others,471.0,100.0,619.0,998.749875184787,2024-11-02,Amrit Singh (Punjab),7.0
3630.0,Brass Khutti,Knob,185.0,20.0,479.0,928.437976472941,2024-11-02,Veeran Gowda (Karnataka),7.0
1979.0,Brass Khutti,Handles,572.0,10.0,804.0,1466.36294774576,2024-11-02,Iyer (Chennai),7.0
4593.0,Designer Knob,Handles,13.0,100.0,200.0,327.739922254018,2024-11-03,Iyer (Chennai),0.0
5526.0,Kadi Deluxe,Handles,127.0,100.0,490.0,763.012582134778,2024-11-03,Rajavardhan (Chennai),2.0
3237.0,Brass Khutti,Accessories,867.0,15.0,550.3627090983272,938.1125189081474,2024-11-03,Rajavardhan (Chennai),4.0
3250.0,Stainless Steel Knob,Others,711.0,100.0,881.0,1363.56506773842,2024-11-03,Venkatesh Gopal (Telangana),0.0
1881.0,Key Stand,Others,155.0,15.0,198.0,318.046805608887,2024-11-03,Rajavardhan (Chennai),8.0
2921.0,Ultra Modern Handle,Accessories,489.0,15.0,814.0,1252.30225631765,2024-11-03,Tiwary (Mumbai),0.0
3815.0,Brass Khutti,Others,469.0,100.0,395.0,567.25758021089,2024-11-03,Tiwary (Mumbai),6.0
2028.0,Ultra Modern Handle,Knob,557.0,20.0,469.0,823.650373598822,2024-11-03,Veeran Gowda (Karnataka),2.0
4948.0,Designer Knob,Others,361.0,5.0,232.0,436.232555358776,2024-11-03,Iyer (Chennai),2.0
2011.0,Khutti,Kadi,934.0,5.0,234.0,331.973178729554,2024-11-03,Abdul Khan (Hyderabad),8.0
3400.0,Cross Knob,Accessories,960.0,5.0,743.0,1476.27619588201,2024-11-03,Rahul (AP),0.0
4472.0,Brass Khutti,Others,131.0,10.0,281.0,521.679267708955,2024-11-03,Abdul Khan (Hyderabad),1.0
4488.0,Tower Bolt,Handles,605.0,30.0,956.0,1593.85174764639,2024-11-03,Abdul Khan (Hyderabad),8.0
1085.0,KH-1239,Handles,138.0,100.0,611.0,1015.16335732153,2024-11-03,Iyer (Chennai),9.0
5854.0,Tower Bolt,Others,899.0,50.0,455.0,642.624112996784,2024-11-03,Abdul Khan (Hyderabad),8.0
5805.0,Profile Handle,Kadi,346.0,15.0,774.0,1137.19867224953,2024-11-03,Amrit Singh (Punjab),5.0
1485.0,Kadi Deluxe,Accessories,40.0,10.0,608.0,867.592513522266,2024-11-03,Veeran Gowda (Karnataka),7.0
3189.0,Tower Bolt Premium,Accessories,110.0,15.0,932.0,1315.42373477733,2024-11-03,Shukla (Gujarat),2.0
3057.0,Key Stand,Others,739.0,15.0,422.0,592.667040213167,2024-11-03,Venkatesh Gopal (Telangana),5.0
4538.0,KH-1239,Kadi,301.0,30.0,494.0,830.010306880809,2024-11-03,Iyer (Chennai),1.0
4215.0,Tower Bolt Premium,Accessories,8.0,5.0,740.0,1078.0246880634,2024-11-03,Tiwary (Mumbai),12.0
3996.0,Sofa Leg,Kadi,694.0,20.0,404.0,610.394861528115,2024-11-03,Shukla (Gujarat),2.0
5927.0,Brass Khutti,Accessories,797.0,50.0,819.0,1570.00442297625,2024-11-03,Abdul Khan (Hyderabad),4.0
4558.0,Main Door Handle,Knob,377.0,15.0,530.0,808.939421611076,2024-11-03,Rahul (AP),12.0
3307.0,Decorative Kadi,Knob,476.0,33.70809484873263,821.0,1607.71001880749,2024-11-03,Venkatesh Gopal (Telangana),3.0
5780.0,Kadi Deluxe,Handles,161.0,20.0,857.0,1404.16797792527,2024-11-03,Hameesh (Kerala),8.0
4978.0,Antique Handle,Knob,761.0,15.0,250.0,388.92151386119,2024-11-03,Veeran Gowda (Karnataka),2.0
5396.0,Gold Plated Handle,Handles,682.0,10.0,790.0,1491.53479785341,2024-11-03,Rahul (AP),6.0
5175.0,Economy Kadi,Knob,399.0,10.0,964.0,1915.98309838608,2024-11-03,Venkatesh Gopal (Telangana),2.0
5563.0,Stainless Steel Knob,Kadi,783.0,100.0,641.0,1256.75271915508,2024-11-04,Venkatesh Gopal (Telangana),5.0
5198.0,Brass Khutti,Kadi,656.0,30.0,703.0,1028.69601430474,2024-11-04,Venkatesh Gopal (Telangana),5.0
5989.0,KH-1239,Kadi,685.0,30.0,518.0,906.286685591419,2024-11-04,Iyer (Chennai),9.0
5941.0,Tower Bolt Premium,Handles,25.0,5.0,875.0,1553.26030073633,2024-11-04,Shukla (Gujarat),9.0
1617.0,KH-1239,Knob,26.0,50.0,758.0,1444.12825807502,2024-11-04,Tiwary (Mumbai),15.5
3651.0,Tower Bolt Premium,Accessories,18.0,10.0,905.0,1403.00510857139,2024-11-04,Hameesh (Kerala),6.0
2239.0,KH-1239,Kadi,249.0,20.0,652.0,1093.58877852629,2024-11-04,Rajavardhan (Chennai),2.0
1870.0,Designer Knob,Others,886.0,10.0,891.0,1741.00752745426,2024-11-04,Abdul Khan (Hyderabad),9.0
5719.0,Ultra Modern Handle,Kadi,856.0,10.0,326.0,510.394107162682,2024-11-04,Abdul Khan (Hyderabad),4.0
3698.0,Main Door Handle,Others,192.0,15.0,537.0,1065.81916183498,2024-11-04,Iyer (Chennai),0.0
5185.0,Sofa Leg,Knob,619.0,15.0,318.0,617.381683282937,2024-11-04,Rahul (AP),15.5
3421.0,Main Door Handle,Accessories,502.0,50.0,423.0,756.246187449931,2024-11-04,Hameesh (Kerala),5.0
3796.0,Profile Handle,Kadi,727.0,100.0,413.0,743.044151725873,2024-11-04,Hameesh (Kerala),7.0
1285.0,Khutti,Handles,171.0,15.0,827.0,1162.58465593895,2024-11-04,Amrit Singh (Punjab),7.0
4365.0,Economy Kadi,Handles,444.0,20.0,379.0,551.149757597542,2024-11-04,Hameesh (Kerala),3.0
2307.0,Khutti,Knob,281.0,30.0,57.0,85.5090331686351,2024-11-04,Amrit Singh (Punjab),9.0
1093.0,Tower Bolt Premium,Handles,63.0,50.0,633.0,1048.96460781033,2024-11-04,Shukla (Gujarat),2.0
4513.0,Khutti,Accessories,620.0,50.0,624.0,1049.89288416044,2024-11-04,Amrit Singh (Punjab),7.0
2750.0,Antique Handle,Others,649.0,5.0,972.0,1765.70523736694,2024-11-04,Amrit Singh (Punjab),4.0
1433.0,Brass Khutti,Accessories,496.0,20.0,748.0,1263.87010817648,2024-11-04,Rahul (AP),12.0
1444.0,Economy Kadi,Handles,174.0,20.0,358.0,509.247617645875,2024-11-04,Shukla (Gujarat),5.0
1448.0,Tower Bolt Premium,Accessories,77.0,10.0,875.0,1420.38009801289,2024-11-04,Venkatesh Gopal (Telangana),8.0
2856.0,Tower Bolt,Handles,936.0,100.0,550.3627090983272,938.1125189081474,2024-11-04,Venkatesh Gopal (Telangana),6.0
4247.0,Brass Khutti,Kadi,904.0,5.0,430.0,769.259667718501,2024-11-04,Hameesh (Kerala),3.0
2322.0,Tower Bolt,Accessories,572.0,10.0,213.0,417.560739137303,2024-11-04,Tiwary (Mumbai),0.0
3160.0,Ultra Modern Handle,Kadi,567.0,100.0,932.0,1609.95804418486,2024-11-04,Iyer (Chennai),1.0
5076.0,Cross Knob,Handles,32.0,15.0,600.0,1094.03979252574,2024-11-04,Venkatesh Gopal (Telangana),3.0
3544.0,Khutti,Accessories,586.0,50.0,498.0,991.091317591895,2024-11-04,Veeran Gowda (Karnataka),1.0
5817.0,Economy Kadi,Handles,877.0,30.0,779.0,1550.79965832262,2024-11-04,Veeran Gowda (Karnataka),7.0
2583.0,Khutti,Others,33.0,10.0,598.0,848.654884970774,2024-11-04,Shukla (Gujarat),4.0
4531.0,Decorative Kadi,Accessories,578.0,15.0,625.0,908.013938951594,2024-11-04,Iyer (Chennai),4.0
2788.0,Traditional Handle,Accessories,196.0,30.0,207.0,314.646262476253,2024-11-04,Hameesh (Kerala),4.0
4791.0,Traditional Handle,Handles,115.0,100.0,202.0,307.109288340636,2024-11-04,Hameesh (Kerala),0.0
2875.0,Traditional Handle,Accessories,108.0,50.0,56.0,92.5332423841283,2024-11-04,Tiwary (Mumbai),0.0
2734.0,Main Door Handle,Handles,266.0,10.0,927.0,1381.48717156302,2024-11-04,Amrit Singh (Punjab),8.0
5889.0,Main Door Handle,Accessories,946.0,100.0,161.0,230.081057462986,2024-11-04,Amrit Singh (Punjab),4.0
5430.0,Main Door Handle,Accessories,112.0,20.0,401.0,586.463936460421,2024-11-04,Rajavardhan (Chennai),5.0
4736.0,Tower Bolt,Others,589.0,5.0,614.0,1135.88515316655,2024-11-04,Rajavardhan (Chennai),5.0
3884.0,Profile Handle,Kadi,572.0,10.0,432.0,806.851553683497,2024-11-04,Veeran Gowda (Karnataka),0.0
5492.0,Brass Khutti,Kadi,913.0,10.0,748.0,1104.80880685445,2024-11-04,Venkatesh Gopal (Telangana),2.0
5489.0,Designer Knob,Others,293.0,10.0,185.0,323.517811527296,2024-11-04,Rajavardhan (Chennai),4.0
2718.0,Profile Handle,Handles,954.0,30.0,262.0,472.953960531171,2024-11-04,Rajavardhan (Chennai),2.0
2529.0,Stainless Steel Knob,Handles,86.0,20.0,965.0,1820.3513025596,2024-11-04,Abdul Khan (Hyderabad),3.0
2877.0,Sofa Leg,Knob,834.0,15.0,574.0,828.180530500431,2024-11-04,Iyer (Chennai),3.0
5545.0,Gold Plated Handle,Handles,689.0,5.0,662.0,1173.13983252611,2024-11-04,Amrit Singh (Punjab),4.0
2410.0,Main Door Handle,Handles,378.0,30.0,340.0,588.062458773672,2024-11-05,Abdul Khan (Hyderabad),9.0
4727.0,KH-1239,Knob,844.0,5.0,494.0,910.598597183737,2024-11-05,Shukla (Gujarat),1.0
3368.0,Ultra Modern Handle,Accessories,616.0,20.0,467.0,704.453226289365,2024-11-05,Rahul (AP),6.3696362893338785
5039.0,Sofa Leg,Kadi,735.0,10.0,140.0,221.435230461321,2024-11-05,Rahul (AP),12.0
5939.0,Sofa Leg,Knob,948.0,5.0,553.0,1069.26291093489,2024-11-05,Venkatesh Gopal (Telangana),8.0
4434.0,Ultra Modern Handle,Others,656.0,50.0,240.0,410.544854304503,2024-11-05,Shukla (Gujarat),5.0
1879.0,Cross Knob,Others,907.0,10.0,708.0,1225.83805673541,2024-11-05,Venkatesh Gopal (Telangana),8.0
2513.0,Kadi Deluxe,Kadi,96.0,30.0,991.0,1862.74963274678,2024-11-05,Abdul Khan (Hyderabad),1.0
5032.0,Key Stand,Kadi,400.0,50.0,936.0,1871.72094952182,2024-11-05,Hameesh (Kerala),8.0
4364.0,Cross Knob,Kadi,201.0,15.0,116.0,212.218711368126,2024-11-05,Tiwary (Mumbai),9.0
4430.0,Key Stand,Kadi,102.0,10.0,618.0,1217.4646271661,2024-11-05,Iyer (Chennai),9.0
1284.0,Tower Bolt,Knob,21.0,15.0,290.0,461.215419210661,2024-11-05,Hameesh (Kerala),2.0
5361.0,Stainless Steel Knob,Handles,258.0,50.0,81.0,138.667053002592,2024-11-05,Hameesh (Kerala),8.0
3900.0,Gold Plated Handle,Handles,326.0,30.0,597.0,966.638823204514,2024-11-05,Tiwary (Mumbai),15.5
3891.0,Key Stand,Others,615.0,10.0,160.0,227.320595558124,2024-11-05,Iyer (Chennai),8.0
1134.0,Tower Bolt Premium,Kadi,170.0,10.0,207.0,323.192556756423,2024-11-05,Tiwary (Mumbai),9.0
3615.0,Tower Bolt Premium,Accessories,13.0,5.0,1167.0,1836.92963960141,2024-11-05,Shukla (Gujarat),6.0
2069.0,Kadi Deluxe,Kadi,184.0,30.0,446.0,699.45892807786,2024-11-05,Tiwary (Mumbai),15.5
5875.0,Brass Khutti,Knob,1588.0,100.0,918.0,1331.22092258177,2024-11-05,Abdul Khan (Hyderabad),3.0
5371.0,Designer Knob,Handles,561.0,10.0,465.0,778.438861458009,2024-11-05,Tiwary (Mumbai),15.5
3840.0,Stainless Steel Knob,Accessories,977.0,15.0,548.0,1006.56781068099,2024-11-05,Amrit Singh (Punjab),4.0
5462.0,Antique Handle,Others,235.0,100.0,801.0,1310.8183609299,2024-11-05,Shukla (Gujarat),9.0
5343.0,Ultra Modern Handle,Others,993.0,5.0,876.0,1740.2177492953,2024-11-05,Rajavardhan (Chennai),7.0
4046.0,Decorative Kadi,Knob,833.0,30.0,205.0,323.474947574922,2024-11-05,Shukla (Gujarat),5.0
2995.0,Antique Handle,Kadi,728.0,50.0,828.0,1516.4683091468,2024-11-05,Shukla (Gujarat),2.0
1934.0,Kadi Deluxe,Handles,213.0,15.0,641.0,1210.9806766704,2024-11-05,Hameesh (Kerala),1.0
4143.0,Tower Bolt,Handles,500.0,30.0,560.0,967.89129305032,2024-11-05,Amrit Singh (Punjab),4.0
3749.0,Stainless Steel Knob,Kadi,930.0,100.0,374.0,627.945031237571,2024-11-05,Hameesh (Kerala),5.0
3728.0,Designer Knob,Knob,172.0,5.0,334.0,667.478839883599,2024-11-05,Shukla (Gujarat),3.0
4595.0,Kadi Deluxe,Others,213.0,20.0,537.0,812.000522968021,2024-11-05,Rahul (AP),9.0
1202.0,Decorative Kadi,Accessories,416.0,30.0,475.0,827.866945517568,2024-11-05,Tiwary (Mumbai),12.0
1322.0,Key Stand,Knob,499.0,10.0,550.3627090983272,938.1125189081474,2024-11-06,Hameesh (Kerala),1.0
2462.0,Economy Kadi,Kadi,607.0,5.0,223.0,364.815737621859,2024-11-06,Amrit Singh (Punjab),4.0
1311.0,Tower Bolt Premium,Accessories,81.0,20.0,175.0,271.013511685419,2024-11-06,Tiwary (Mumbai),0.0
1388.0,Tower Bolt Premium,Knob,187.0,50.0,120.0,206.925617470966,2024-11-06,Venkatesh Gopal (Telangana),5.0
1851.0,KH-1239,Accessories,667.0,100.0,985.0,1481.72237755377,2024-11-06,Veeran Gowda (Karnataka),1.0
5657.0,Antique Handle,Others,27.0,15.0,208.0,403.403250510146,2024-11-06,Venkatesh Gopal (Telangana),2.0
4340.0,Main Door Handle,Knob,915.0,10.0,922.0,1816.7484064725,2024-11-06,Rajavardhan (Chennai),6.0
4377.0,Designer Knob,Knob,65.0,5.0,823.0,1415.60449714756,2024-11-06,Shukla (Gujarat),2.0
3429.0,Khutti,Knob,562.0,100.0,747.0,1420.93142418853,2024-11-06,Venkatesh Gopal (Telangana),9.0
2864.0,Tower Bolt,Accessories,958.0,50.0,491.0,745.800151950811,2024-11-06,Iyer (Chennai),2.0
5227.0,Main Door Handle,Knob,818.0,50.0,515.0,860.230374901747,2024-11-06,Abdul Khan (Hyderabad),1.0
2618.0,Stainless Steel Knob,Others,501.0,5.0,568.0,823.329519330506,2024-11-06,Shukla (Gujarat),0.0
4156.0,Designer Knob,Accessories,70.0,15.0,522.0,919.567656655163,2024-11-06,Rahul (AP),3.0
5238.0,KH-1239,Handles,696.0,100.0,272.0,447.59065185648,2024-11-06,Iyer (Chennai),4.0
5249.0,Economy Kadi,Others,42.0,15.0,882.0,1378.23387865447,2024-11-06,Amrit Singh (Punjab),4.0
1662.0,Ultra Modern Handle,Knob,130.0,30.0,448.0,867.171099114923,2024-11-06,Shukla (Gujarat),6.0
1616.0,Tower Bolt Premium,Knob,176.0,10.0,140.0,197.822719692586,2024-11-06,Venkatesh Gopal (Telangana),5.0
1608.0,Brass Khutti,Accessories,276.0,20.0,573.0,926.348006701922,2024-11-06,Veeran Gowda (Karnataka),1.0
5339.0,Khutti,Knob,1588.0,50.0,429.0,801.488780341363,2024-11-06,Tiwary (Mumbai),15.5
1112.0,Kadi Deluxe,Accessories,202.0,15.0,848.0,1690.5932099787,2024-11-06,Shukla (Gujarat),8.0
3528.0,Key Stand,Knob,1.0,5.0,973.0,1849.07794224738,2024-11-06,Rahul (AP),3.0
1505.0,Stainless Steel Knob,Knob,306.0,20.0,239.0,394.526703248217,2024-11-06,Veeran Gowda (Karnataka),7.0
3992.0,Cross Knob,Accessories,833.0,100.0,514.0,865.440921547006,2024-11-06,Iyer (Chennai),7.0
2804.0,Profile Handle,Kadi,401.0,100.0,719.0,1019.52746314986,2024-11-06,Hameesh (Kerala),3.0
5824.0,Main Door Handle,Knob,768.0,100.0,51.0,76.2876486520235,2024-11-06,Venkatesh Gopal (Telangana),9.0
1727.0,Stainless Steel Knob,Knob,461.0,100.0,591.0,1138.52731410549,2024-11-06,Rahul (AP),9.0
1171.0,Cross Knob,Knob,39.0,30.0,351.0,663.302202303833,2024-11-06,Rajavardhan (Chennai),1.0
2874.0,Antique Handle,Kadi,317.0,30.0,470.0,851.108912039312,2024-11-06,Shukla (Gujarat),0.0
4300.0,Gold Plated Handle,Handles,185.0,50.0,143.0,254.013112043969,2024-11-06,Rajavardhan (Chennai),4.0
4034.0,Stainless Steel Knob,Handles,104.0,10.0,475.0,828.059942591135,2024-11-06,Rajavardhan (Chennai),0.0
4880.0,Economy Kadi,Accessories,160.0,5.0,668.0,943.129691595059,2024-11-06,Amrit Singh (Punjab),3.0
2427.0,KH-1239,Accessories,944.0,100.0,380.0,576.029733186996,2024-11-06,Hameesh (Kerala),9.0
4661.0,Designer Knob,Kadi,104.0,5.0,656.0,1308.54204167433,2024-11-06,Hameesh (Kerala),6.0
