Operation_ID,Stock_ID,Item_Name,Category,Date,Orders_Processed,Employee_Efficiency_Percentage,Machine_Downtime_Hours,Delayed_Orders,Returned_Orders
23960.0,4960.0,Designer Knob,Knob,2024-10-30,53.0,82.6,12.2,6.0,2.0
22266.0,3266.0,Key Stand,Knob,2024-10-30,130.0,70.8,3.1,15.0,9.0
23250.0,4250.0,Kadi Deluxe,Knob,2024-10-30,133.54674024116068,81.4,6.6,12.0,2.0
20996.0,1996.0,KH-1239,Knob,2024-10-30,33.0,92.2,9.4,1.0,0.0
20243.0,1243.0,Antique Handle,Accessories,2024-10-30,29.0,76.9,10.8,1.0,1.0
22346.0,3346.0,Stainless Steel Knob,Kadi,2024-10-30,113.0,92.9,9.0,12.0,6.0
23143.0,4143.0,Tower Bolt,Handles,2024-10-30,47.0,83.3,17.0,5.0,2.0
23209.0,4209.0,Tower Bolt,Others,2024-10-30,84.0,74.0,10.68449580691348,9.0,2.0
21941.0,2941.0,Main Door Handle,Others,2024-10-30,177.0,75.9,8.9,16.0,9.0
20919.0,1919.0,Gold Plated Handle,Handles,2024-10-31,49.0,71.6,3.8,3.0,1.0
20541.0,1541.0,Gold Plated Handle,Accessories,2024-10-31,130.0,76.6,9.7,13.0,3.0
22944.0,3944.0,Brass Khutti,Kadi,2024-10-31,193.0,98.6,1.6,12.0,13.0
23404.0,4404.0,Cross Knob,Knob,2024-10-31,155.0,76.1,10.9,19.0,9.0
24606.0,5606.0,Cross Knob,Handles,2024-10-31,150.0,71.8,7.0,16.0,6.0
20038.0,1038.0,Designer Knob,Knob,2024-10-31,69.0,86.8,13.4,8.0,2.0
23238.0,4238.0,Gold Plated Handle,Handles,2024-10-31,83.0,84.4,7.7,4.0,3.0
20268.0,1268.0,Brass Khutti,Knob,2024-10-31,169.0,79.3,11.0,11.0,7.0
24932.0,5932.0,Khutti,Knob,2024-10-31,97.0,70.1,10.4,8.0,2.0
24866.0,5866.0,Designer Knob,Handles,2024-10-31,98.0,81.0,14.3,8.0,4.0
22530.0,3530.0,Gold Plated Handle,Accessories,2024-10-31,155.0,71.0,11.1,16.0,7.0
20121.0,1121.0,Key Stand,Kadi,2024-10-31,74.0,89.9,1.4,4.0,3.0
23156.0,4156.0,Designer Knob,Accessories,2024-10-31,91.0,83.0,13.3,11.0,5.0
22029.0,3029.0,Kadi Deluxe,Handles,2024-10-31,180.0,80.5,17.4,9.0,7.0
22328.0,3328.0,Sofa Leg,Kadi,2024-10-31,149.0,90.6,9.1,15.0,3.0
23848.0,4848.0,Kadi Deluxe,Others,2024-10-31,105.0,88.5,8.5,10.0,4.0
21803.0,2803.0,Economy Kadi,Accessories,2024-10-31,91.0,92.7,2.2,6.0,7.0
24050.0,5050.0,Stainless Steel Knob,Kadi,2024-10-31,342.0,97.3,5.2,15.0,9.0
22227.0,3227.0,Antique Handle,Handles,2024-10-31,0.0,51.85000000000001,10.68449580691348,0.0,0.0
20033.0,1033.0,Profile Handle,Kadi,2024-10-31,165.0,94.1,9.6,17.0,11.0
21926.0,2926.0,Ultra Modern Handle,Others,2024-10-31,187.0,85.7,9.2,11.0,13.0
22333.0,3333.0,Tower Bolt,Accessories,2024-10-31,133.54674024116068,75.8,8.4,3.0,1.0
24463.0,5463.0,Designer Knob,Knob,2024-10-31,59.0,85.8,12.5,5.0,1.0
20828.0,1828.0,Khutti,Others,2024-10-31,0.0,51.85000000000001,24.0,0.0,0.0
23938.0,4938.0,Designer Knob,Kadi,2024-10-31,107.0,98.4,2.7,9.0,2.0
22432.0,3432.0,Tower Bolt,Accessories,2024-10-31,161.0,78.3,3.3,18.0,9.0
23641.0,4641.0,Sofa Leg,Others,2024-10-31,88.0,92.2,11.9,11.0,5.0
23385.0,4385.0,Decorative Kadi,Others,2024-10-31,164.0,90.4,7.7,9.0,11.0
21420.0,2420.0,Designer Knob,Accessories,2024-10-31,82.0,80.9,9.0,8.0,6.0
23334.0,4334.0,Stainless Steel Knob,Knob,2024-10-31,122.0,76.1,3.2,7.0,3.0
20683.0,1683.0,Cross Knob,Accessories,2024-10-31,133.54674024116068,85.4,10.3,26.0,6.0
24496.0,5496.0,Tower Bolt,Accessories,2024-10-31,193.0,70.1,10.0,17.0,10.0
20998.0,1998.0,Main Door Handle,Accessories,2024-10-31,74.0,70.3,5.8,6.0,5.0
20667.0,1667.0,Khutti,Accessories,2024-10-31,110.0,89.4,12.0,12.0,8.0
20191.0,1191.0,Tower Bolt,Others,2024-10-31,95.0,78.4,4.5,13.0,5.0
23191.0,4191.0,Tower Bolt Premium,Knob,2024-11-01,133.0,89.7,6.2,9.0,2.0
21056.0,2056.0,Brass Khutti,Accessories,2024-11-01,169.0,51.85000000000001,4.5,16.0,9.0
23602.0,4602.0,Tower Bolt,Accessories,2024-11-01,106.0,81.3,5.3,11.0,5.0
21865.0,2865.0,Main Door Handle,Knob,2024-11-01,29.0,71.1,4.1,2.0,0.0
23067.0,4067.0,Gold Plated Handle,Knob,2024-11-01,167.0,73.9,7.5,13.0,11.0
24924.0,5924.0,Sofa Leg,Kadi,2024-11-01,138.0,101.6,8.2,18.0,3.0
22968.0,3968.0,Decorative Kadi,Handles,2024-11-01,143.0,77.8,20.5,17.0,9.0
23221.0,4221.0,Gold Plated Handle,Knob,2024-11-01,90.0,79.8,14.7,5.0,4.0
24544.0,5544.0,Cross Knob,Kadi,2024-11-01,69.0,77.8,2.3,9.0,5.0
22263.0,3263.0,Profile Handle,Kadi,2024-11-01,35.0,86.9,1.6,4.0,2.0
21163.0,2163.0,Khutti,Knob,2024-11-01,150.0,76.1,2.4,21.0,11.0
22309.0,3309.0,Economy Kadi,Kadi,2024-11-01,151.0,81.8,4.8,8.0,8.0
22653.0,3653.0,Tower Bolt,Kadi,2024-11-01,38.0,80.9,2.9,2.0,2.0
22977.0,3977.0,Key Stand,Handles,2024-11-01,109.0,68.1,18.2,7.0,5.0
23655.0,4655.0,Stainless Steel Knob,Knob,2024-11-01,34.0,86.6,13.6,4.0,0.0
24476.0,5476.0,Sofa Leg,Handles,2024-11-01,189.0,69.2,3.3,14.0,7.0
23551.0,4551.0,Decorative Kadi,Others,2024-11-01,140.0,89.7,13.5,18.0,10.0
21124.0,2124.0,Gold Plated Handle,Accessories,2024-11-01,137.0,82.0,4.7,7.0,7.0
22158.0,3158.0,Cross Knob,Kadi,2024-11-01,34.0,97.9,9.2,4.0,1.0
20360.0,1360.0,Key Stand,Knob,2024-11-01,138.0,72.8,13.6,16.0,9.0
23349.0,4349.0,Decorative Kadi,Kadi,2024-11-01,67.0,90.2,3.4,4.0,4.0
21691.0,2691.0,Designer Knob,Handles,2024-11-01,58.0,67.0,3.4,5.0,1.0
20350.0,1350.0,Khutti,Knob,2024-11-01,70.0,83.5,7.1,9.0,4.0
24007.0,5007.0,Sofa Leg,Handles,2024-11-01,134.0,84.5,8.2,6.0,8.0
21107.0,2107.0,Gold Plated Handle,Handles,2024-11-01,51.0,67.3,4.6,3.0,3.0
23131.0,4131.0,Gold Plated Handle,Knob,2024-11-01,67.0,93.5,13.4,6.0,3.0
23261.0,4261.0,Decorative Kadi,Knob,2024-11-01,67.0,91.4,2.3,5.0,4.0
24766.0,5766.0,Designer Knob,Handles,2024-11-01,175.0,74.8,14.4,24.0,10.0
21249.0,2249.0,Gold Plated Handle,Accessories,2024-11-01,40.0,86.9,9.8,3.0,2.0
24079.0,5079.0,Sofa Leg,Others,2024-11-02,65.0,73.4,4.7,3.0,2.0
21469.0,2469.0,Sofa Leg,Accessories,2024-11-02,188.0,92.6,14.6,23.0,3.0
21100.0,2100.0,Gold Plated Handle,Kadi,2024-11-02,44.0,96.9,9.0,3.0,2.0
20021.0,1021.0,Ultra Modern Handle,Kadi,2024-11-02,24.0,77.8,3.9,3.0,1.0
24080.0,5080.0,Cross Knob,Knob,2024-11-02,178.0,79.3,4.6,24.0,9.0
22088.0,3088.0,Kadi Deluxe,Kadi,2024-11-02,152.0,84.8,7.3,13.0,7.0
21099.0,2099.0,Cross Knob,Accessories,2024-11-02,180.0,88.1,8.3,21.0,12.0
20482.0,1482.0,Economy Kadi,Knob,2024-11-02,105.0,86.9,6.7,11.0,2.0
20190.0,1190.0,Traditional Handle,Others,2024-11-02,83.0,78.6,12.1,9.0,4.0
24497.0,5497.0,Ultra Modern Handle,Handles,2024-11-02,132.0,72.2,16.3,16.0,2.0
21861.0,2861.0,Antique Handle,Handles,2024-11-02,27.0,72.9,21.5,2.0,1.0
21227.0,2227.0,Main Door Handle,Accessories,2024-11-02,181.0,88.4,8.5,14.0,6.0
21403.0,2403.0,Antique Handle,Accessories,2024-11-02,172.0,78.4,12.2,15.0,13.0
23140.0,4140.0,Main Door Handle,Kadi,2024-11-02,153.0,82.1,8.2,9.0,5.0
22738.0,3738.0,Designer Knob,Others,2024-11-02,25.0,74.2,14.4,2.0,1.0
23585.0,4585.0,Cross Knob,Handles,2024-11-02,184.0,66.3,10.9,26.0,12.0
21881.0,2881.0,Antique Handle,Others,2024-11-02,122.0,89.6,11.1,9.0,9.0
24453.0,5453.0,Brass Khutti,Handles,2024-11-02,109.0,71.9,16.4,14.0,2.0
24784.0,5784.0,Main Door Handle,Knob,2024-11-02,53.0,71.7,14.6,4.0,3.0
24279.0,5279.0,Cross Knob,Kadi,2024-11-02,123.0,91.5,10.2,15.0,9.0
22478.0,3478.0,Gold Plated Handle,Others,2024-11-02,147.0,76.7,8.7,10.0,6.0
20908.0,1908.0,Khutti,Knob,2024-11-02,103.0,87.4,8.7,13.0,3.0
23926.0,4926.0,Economy Kadi,Accessories,2024-11-02,40.0,79.1,2.7,2.0,3.0
21258.0,2258.0,Khutti,Handles,2024-11-02,68.0,83.2,4.0,6.0,4.0
23990.0,4990.0,Ultra Modern Handle,Handles,2024-11-02,92.0,67.7,6.0,7.0,3.0
23242.0,4242.0,Sofa Leg,Others,2024-11-02,88.0,86.1,10.3,8.0,5.0
23241.0,4241.0,Designer Knob,Handles,2024-11-02,149.0,73.5,12.8,12.0,3.0
22026.0,3026.0,Gold Plated Handle,Knob,2024-11-02,126.0,78.1,10.68449580691348,13.0,8.0
23795.0,4795.0,Traditional Handle,Accessories,2024-11-02,0.0,78.2,8.0,8.0,3.0
22028.0,3028.0,Designer Knob,Others,2024-11-02,33.0,87.7,11.5,4.0,1.0
22538.0,3538.0,Khutti,Others,2024-11-02,197.0,88.4,8.0,15.0,5.0
22802.0,3802.0,Profile Handle,Kadi,2024-11-02,86.0,88.3,5.1,6.0,4.0
20744.0,1744.0,Key Stand,Kadi,2024-11-02,157.0,100.6,10.68449580691348,12.0,10.0
23109.0,4109.0,Main Door Handle,Handles,2024-11-02,34.0,64.2,17.6,2.0,1.0
22013.0,3013.0,Economy Kadi,Others,2024-11-02,84.0,94.3,2.2,8.0,2.0
22332.0,3332.0,Decorative Kadi,Knob,2024-11-02,74.0,76.6,5.7,4.0,3.0
22276.0,3276.0,Economy Kadi,Others,2024-11-03,197.0,88.9,4.1,27.5,5.0
24742.0,5742.0,Traditional Handle,Kadi,2024-11-03,119.0,102.6,5.3,9.0,9.0
23402.0,4402.0,Khutti,Knob,2024-11-03,110.0,72.8,10.3,6.0,5.0
23584.0,4584.0,Stainless Steel Knob,Others,2024-11-03,174.0,80.7,4.5,20.0,12.0
23331.0,4331.0,Tower Bolt Premium,Knob,2024-11-03,185.0,78.8,3.0,11.0,8.0
23485.0,4485.0,Economy Kadi,Knob,2024-11-03,190.0,80.2,3.7,27.0,14.0
23480.0,4480.0,Brass Khutti,Kadi,2024-11-03,131.0,98.8,2.4,12.0,5.0
21547.0,2547.0,Decorative Kadi,Kadi,2024-11-03,45.0,86.0,6.7,3.0,2.0
24283.0,5283.0,Tower Bolt Premium,Others,2024-11-03,126.0,94.9,5.0,18.0,4.0
24882.0,5882.0,Tower Bolt,Others,2024-11-03,86.0,70.8,14.8,11.0,4.0
24213.0,5213.0,Cross Knob,Accessories,2024-11-03,183.0,70.3,3.2,21.0,5.0
21746.0,2746.0,Sofa Leg,Knob,2024-11-03,123.0,88.7,14.3,10.0,5.0
21760.0,2760.0,Sofa Leg,Knob,2024-11-03,136.0,82.0,10.68449580691348,10.0,8.0
24778.0,5778.0,Kadi Deluxe,Knob,2024-11-03,80.0,83.8,12.1,9.0,4.0
22634.0,3634.0,Economy Kadi,Accessories,2024-11-03,147.0,87.7,14.5,9.0,11.0
23146.0,4146.0,Tower Bolt Premium,Handles,2024-11-03,168.0,77.5,6.5,11.0,9.0
21644.0,2644.0,Tower Bolt Premium,Kadi,2024-11-03,96.0,84.0,3.7,8.0,6.0
24452.0,5452.0,Economy Kadi,Knob,2024-11-03,152.0,71.0,6.0,12.0,3.0
21809.0,2809.0,Main Door Handle,Accessories,2024-11-03,94.0,85.7,9.3,11.0,6.0
24631.0,5631.0,Stainless Steel Knob,Accessories,2024-11-03,85.0,77.2,4.8,5.0,4.0
24155.0,5155.0,Tower Bolt Premium,Kadi,2024-11-03,165.0,97.1,7.2,16.0,7.0
22611.0,3611.0,Kadi Deluxe,Knob,2024-11-03,155.0,77.9,8.0,12.0,8.0
23273.0,4273.0,KH-1239,Accessories,2024-11-03,34.0,93.0,6.1,2.0,1.0
21458.0,2458.0,Ultra Modern Handle,Kadi,2024-11-03,120.0,85.9,4.1,17.0,7.0
22469.0,3469.0,Decorative Kadi,Others,2024-11-03,26.0,93.9,5.9,3.0,1.0
21600.0,2600.0,Designer Knob,Handles,2024-11-03,158.0,74.8,20.8,23.0,5.0
23423.0,4423.0,Profile Handle,Others,2024-11-03,118.0,87.7,5.8,7.0,7.0
22299.0,3299.0,Designer Knob,Handles,2024-11-03,95.0,82.9,3.3,11.0,4.0
22937.0,3937.0,Tower Bolt,Accessories,2024-11-03,103.0,70.1,14.7,6.0,3.0
21589.0,2589.0,Ultra Modern Handle,Others,2024-11-03,127.0,82.8,13.8,10.0,3.0
23521.0,4521.0,Stainless Steel Knob,Others,2024-11-03,75.0,93.3,12.5,5.0,3.0
25000.0,6000.0,Decorative Kadi,Knob,2024-11-03,195.0,91.7,11.8,20.0,7.0
21089.0,2089.0,Sofa Leg,Kadi,2024-11-03,118.0,78.9,1.9,9.0,3.0
21245.0,2245.0,Profile Handle,Accessories,2024-11-03,25.0,72.7,14.3,3.0,1.0
20730.0,1730.0,Economy Kadi,Accessories,2024-11-03,0.0,51.85000000000001,24.0,0.0,0.0
20562.0,1562.0,Tower Bolt,Accessories,2024-11-03,136.0,71.2,5.6,7.0,3.0
20198.0,1198.0,Decorative Kadi,Others,2024-11-03,172.0,81.6,11.8,15.0,9.0
21151.0,2151.0,Brass Khutti,Knob,2024-11-03,79.0,92.6,10.6,9.0,1.0
20786.0,1786.0,KH-1239,Accessories,2024-11-03,139.0,74.2,14.9,11.0,10.0
20654.0,1654.0,Cross Knob,Accessories,2024-11-03,120.0,77.43643221202855,13.6,14.0,2.0
20855.0,1855.0,Cross Knob,Accessories,2024-11-03,197.0,70.4,5.8,17.0,4.0
20478.0,1478.0,Brass Khutti,Accessories,2024-11-03,130.0,73.1,4.7,14.0,4.0
21335.0,2335.0,Kadi Deluxe,Accessories,2024-11-03,33.0,88.5,8.1,4.0,2.0
20070.0,1070.0,Kadi Deluxe,Handles,2024-11-03,52.0,71.4,14.0,5.0,3.0
22783.0,3783.0,Economy Kadi,Kadi,2024-11-04,137.0,103.7,5.1,14.0,8.0
23348.0,4348.0,Brass Khutti,Handles,2024-11-04,300.0,67.1,12.0,7.0,3.0
21430.0,2430.0,Cross Knob,Accessories,2024-11-04,32.0,79.3,3.8,4.0,2.0
21047.0,2047.0,Tower Bolt Premium,Others,2024-11-04,161.0,94.5,7.3,8.0,10.0
23330.0,4330.0,Tower Bolt,Knob,2024-11-04,132.0,77.2,2.7,14.0,7.0
24186.0,5186.0,Traditional Handle,Knob,2024-11-04,156.0,73.7,5.5,13.0,11.0
22382.0,3382.0,Kadi Deluxe,Knob,2024-11-04,60.0,83.2,15.0,4.0,3.0
24189.0,5189.0,Ultra Modern Handle,Knob,2024-11-04,72.0,88.1,7.9,7.0,1.0
20012.0,1012.0,Cross Knob,Handles,2024-11-04,66.0,83.9,18.3,4.0,3.0
23357.0,4357.0,Stainless Steel Knob,Others,2024-11-04,149.0,70.6,3.3,15.0,4.0
24520.0,5520.0,Economy Kadi,Accessories,2024-11-04,142.0,70.3,6.0,14.0,9.0
20748.0,1748.0,Sofa Leg,Handles,2024-11-04,159.0,83.5,19.2,16.0,12.0
23678.0,4678.0,Stainless Steel Knob,Accessories,2024-11-04,51.0,91.7,6.3,5.0,3.0
20548.0,1548.0,Khutti,Handles,2024-11-04,70.0,75.6,7.7,5.0,5.0
20955.0,1955.0,Decorative Kadi,Accessories,2024-11-04,35.0,71.9,14.6,5.0,1.0
24110.0,5110.0,Brass Khutti,Handles,2024-11-04,160.0,74.6,22.2,14.0,4.0
21870.0,2870.0,Kadi Deluxe,Knob,2024-11-04,33.0,71.3,5.2,2.0,1.0
22697.0,3697.0,Traditional Handle,Knob,2024-11-04,72.0,86.1,10.0,9.0,5.0
23464.0,4464.0,Cross Knob,Handles,2024-11-04,77.0,71.0,11.1,9.0,3.0
20323.0,1323.0,KH-1239,Handles,2024-11-04,102.0,73.6,12.1,12.0,6.0
22683.0,3683.0,Brass Khutti,Knob,2024-11-04,152.0,93.9,13.1,15.0,3.0
24077.0,5077.0,Key Stand,Others,2024-11-04,119.0,90.1,5.2,10.0,6.0
23732.0,4732.0,Brass Khutti,Kadi,2024-11-04,91.0,88.7,6.3,6.0,2.0
21919.0,2919.0,Economy Kadi,Knob,2024-11-04,91.0,78.5,12.4,6.0,6.0
22654.0,3654.0,Tower Bolt Premium,Handles,2024-11-04,85.0,85.0,10.5,6.0,3.0
24946.0,5946.0,Ultra Modern Handle,Others,2024-11-04,197.0,72.2,6.1,22.0,14.0
24573.0,5573.0,Sofa Leg,Handles,2024-11-04,84.0,81.3,6.6,6.0,3.0
24118.0,5118.0,Main Door Handle,Others,2024-11-04,61.0,88.3,11.5,3.0,3.0
24945.0,5945.0,Antique Handle,Others,2024-11-04,71.0,77.2,5.1,7.0,3.0
20797.0,1797.0,Decorative Kadi,Knob,2024-11-04,173.0,74.4,10.7,16.0,11.0
23582.0,4582.0,Main Door Handle,Knob,2024-11-04,42.0,91.1,12.6,4.0,2.0
20404.0,1404.0,Economy Kadi,Others,2024-11-04,75.0,72.2,13.6,6.0,4.0
21204.0,2204.0,Economy Kadi,Accessories,2024-11-04,46.0,72.8,13.2,2.0,3.0
22475.0,3475.0,Khutti,Accessories,2024-11-04,79.0,77.1,3.5,9.0,6.0
24729.0,5729.0,Decorative Kadi,Others,2024-11-05,39.0,79.5,14.6,2.0,0.0
20914.0,1914.0,Khutti,Knob,2024-11-05,40.0,85.6,13.1,3.0,1.0
23182.0,4182.0,Stainless Steel Knob,Kadi,2024-11-05,21.0,95.2,1.7,2.0,0.0
23479.0,4479.0,Tower Bolt,Kadi,2024-11-05,132.0,81.2,4.2,14.0,3.0
20966.0,1966.0,Decorative Kadi,Kadi,2024-11-05,39.0,77.3,4.0,4.0,1.0
22338.0,3338.0,Antique Handle,Knob,2024-11-05,72.0,85.5,4.3,4.0,2.0
22000.0,3000.0,Tower Bolt,Kadi,2024-11-05,40.0,101.0,6.4,2.0,1.0
24568.0,5568.0,Profile Handle,Handles,2024-11-05,118.0,83.2,12.3,11.0,7.0
23239.0,4239.0,KH-1239,Others,2024-11-05,91.0,94.7,3.2,7.0,6.0
22834.0,3834.0,Gold Plated Handle,Accessories,2024-11-05,121.0,85.4,11.4,12.0,9.0
22726.0,3726.0,Designer Knob,Others,2024-11-05,168.0,88.6,6.8,24.0,3.0
22989.0,3989.0,Cross Knob,Knob,2024-11-05,115.0,87.0,13.3,10.0,6.0
20985.0,1985.0,KH-1239,Accessories,2024-11-05,172.0,80.0,6.9,23.0,11.0
21842.0,2842.0,Stainless Steel Knob,Others,2024-11-05,77.0,73.6,7.9,10.0,3.0
20467.0,1467.0,Antique Handle,Others,2024-11-05,30.0,88.2,5.1,4.0,1.0
23948.0,4948.0,Designer Knob,Others,2024-11-05,195.0,79.1,11.6,19.0,13.0
22316.0,3316.0,Traditional Handle,Others,2024-11-05,165.0,91.3,2.7,12.0,4.0
20020.0,1020.0,Stainless Steel Knob,Accessories,2024-11-05,176.0,83.2,12.1,22.0,9.0
22964.0,3964.0,Tower Bolt,Knob,2024-11-05,124.0,85.8,5.7,9.0,8.0
21987.0,2987.0,Tower Bolt,Others,2024-11-05,23.0,88.9,12.9,1.0,1.0
23377.0,4377.0,Designer Knob,Knob,2024-11-05,117.0,90.3,13.9,10.0,6.0
20092.0,1092.0,Khutti,Handles,2024-11-05,94.0,83.6,6.0,11.0,6.0
23011.0,4011.0,Brass Khutti,Accessories,2024-11-05,150.0,94.5,7.4,13.0,3.0
21884.0,2884.0,Key Stand,Knob,2024-11-05,139.0,87.0,14.6,9.0,4.0
20574.0,1574.0,KH-1239,Knob,2024-11-05,155.0,85.2,7.4,17.0,5.0
24608.0,5608.0,Tower Bolt,Handles,2024-11-05,106.0,83.2,6.8,6.0,6.0
23735.0,4735.0,Main Door Handle,Others,2024-11-05,89.0,90.4,10.4,10.0,5.0
20455.0,1455.0,Traditional Handle,Others,2024-11-05,105.0,78.5,13.6,14.0,6.0
24040.0,5040.0,Antique Handle,Accessories,2024-11-05,50.0,75.5,12.5,5.0,1.0
24534.0,5534.0,Main Door Handle,Knob,2024-11-05,52.0,82.4,5.0,2.0,3.0
24183.0,5183.0,Tower Bolt Premium,Kadi,2024-11-05,73.0,97.8,5.0,6.0,1.0
20290.0,1290.0,Stainless Steel Knob,Handles,2024-11-05,27.0,66.8,7.0,2.0,0.0
22489.0,3489.0,KH-1239,Others,2024-11-05,39.0,91.3,3.3,5.0,1.0
22796.0,3796.0,Profile Handle,Kadi,2024-11-05,128.0,103.8,9.9,19.0,7.0
21105.0,2105.0,Gold Plated Handle,Knob,2024-11-05,65.0,87.2,5.0,7.0,1.0
24222.0,5222.0,Tower Bolt,Handles,2024-11-05,143.0,81.8,21.6,10.0,8.0
22027.0,3027.0,Decorative Kadi,Knob,2024-11-05,153.0,86.3,6.2,8.0,5.0
23844.0,4844.0,Tower Bolt,Handles,2024-11-05,175.0,80.7,5.7,11.0,8.0
24176.0,5176.0,Brass Khutti,Handles,2024-11-05,137.0,80.6,22.3,7.0,7.0
24803.0,5803.0,Tower Bolt Premium,Knob,2024-11-06,23.0,84.3,11.1,2.0,1.0
24561.0,5561.0,Ultra Modern Handle,Others,2024-11-06,63.0,94.6,11.9,6.0,2.0
23294.0,4294.0,Sofa Leg,Accessories,2024-11-06,176.0,85.7,10.8,15.0,13.0
24948.0,5948.0,Profile Handle,Knob,2024-11-06,0.0,51.85000000000001,24.0,0.0,0.0
20673.0,1673.0,Traditional Handle,Others,2024-11-06,80.0,86.8,3.9,6.0,1.0
22703.0,3703.0,Antique Handle,Kadi,2024-11-06,71.0,84.1,9.7,4.0,4.0
20007.0,1007.0,Gold Plated Handle,Knob,2024-11-06,99.0,90.8,12.2,11.0,3.0
24266.0,5266.0,Khutti,Knob,2024-11-06,81.0,78.4,13.6,8.0,3.0
21593.0,2593.0,Antique Handle,Knob,2024-11-06,68.0,90.9,13.7,9.0,4.0
21929.0,2929.0,Tower Bolt,Kadi,2024-11-06,175.0,83.7,7.0,13.0,6.0
24506.0,5506.0,Profile Handle,Kadi,2024-11-06,76.0,85.4,8.8,7.0,2.0
20226.0,1226.0,Profile Handle,Kadi,2024-11-06,106.0,87.7,1.9,12.0,5.0
21304.0,2304.0,Cross Knob,Accessories,2024-11-06,162.0,75.8,12.8,8.0,3.0
23379.0,4379.0,Khutti,Accessories,2024-11-06,49.0,84.9,12.9,3.0,3.0
24854.0,5854.0,Tower Bolt,Others,2024-11-06,130.0,92.9,14.4,12.0,5.0
23118.0,4118.0,Kadi Deluxe,Accessories,2024-11-06,86.0,93.0,5.2,11.0,5.0
20552.0,1552.0,Key Stand,Kadi,2024-11-06,101.0,98.3,7.9,12.0,7.0
20886.0,1886.0,Designer Knob,Others,2024-11-06,135.0,77.43643221202855,7.3,10.0,4.0
22420.0,3420.0,Brass Khutti,Others,2024-11-06,53.0,92.1,10.68449580691348,7.0,2.0
20311.0,1311.0,Tower Bolt Premium,Accessories,2024-11-06,41.0,77.6,4.6,2.0,2.0
22290.0,3290.0,Economy Kadi,Knob,2024-11-06,178.0,85.4,6.6,26.0,13.0
23116.0,4116.0,Tower Bolt,Kadi,2024-11-06,80.0,83.6,5.2,11.0,1.0
21365.0,2365.0,Cross Knob,Others,2024-11-06,191.0,70.9,8.1,13.0,5.0
23019.0,4019.0,Designer Knob,Accessories,2024-11-06,172.0,89.1,5.1,11.0,4.0
20096.0,1096.0,Ultra Modern Handle,Kadi,2024-11-06,44.0,79.2,4.5,6.0,1.0
24865.0,5865.0,Main Door Handle,Kadi,2024-11-06,107.0,93.8,7.9,12.0,8.0
20530.0,1530.0,Tower Bolt,Accessories,2024-11-06,141.0,79.8,3.1,16.0,8.0
23821.0,4821.0,Traditional Handle,Kadi,2024-11-06,49.0,85.8,8.1,6.0,1.0
20911.0,1911.0,Gold Plated Handle,Knob,2024-11-06,176.0,89.6,4.0,13.0,13.0
21179.0,2179.0,Traditional Handle,Handles,2024-11-06,113.0,67.8,18.5,9.0,7.0
20008.0,1008.0,Gold Plated Handle,Accessories,2024-11-06,26.0,72.2,3.6,3.0,1.0
22046.0,3046.0,Main Door Handle,Others,2024-11-06,118.0,77.3,14.0,10.0,3.0
21450.0,2450.0,Designer Knob,Handles,2024-11-06,117.0,81.1,7.1,10.0,8.0
21792.0,2792.0,Ultra Modern Handle,Others,2024-11-06,194.0,84.4,2.6,23.0,9.0
21759.0,2759.0,Cross Knob,Handles,2024-11-06,168.0,84.7,14.2,23.0,5.0
24418.0,5418.0,Ultra Modern Handle,Others,2024-11-06,88.0,80.7,6.0,11.0,2.0
23326.0,4326.0,Cross Knob,Accessories,2024-11-06,34.0,73.5,4.9,3.0,2.0
22894.0,3894.0,Key Stand,Others,2024-11-06,133.54674024116068,73.0,10.9,3.0,0.0
24985.0,5985.0,Main Door Handle,Others,2024-11-06,177.0,77.7,9.5,22.0,12.0
20770.0,1770.0,Traditional Handle,Kadi,2024-11-06,85.0,90.9,3.8,8.0,5.0
23852.0,4852.0,Traditional Handle,Accessories,2024-11-06,94.0,77.5,8.0,13.0,3.0
22953.0,3953.0,Antique Handle,Knob,2024-11-06,78.0,77.43643221202855,4.1,4.0,5.0
20150.0,1150.0,Stainless Steel Knob,Others,2024-11-06,94.0,89.4,2.7,4.0,4.0
21006.0,2006.0,Decorative Kadi,Knob,2024-11-06,91.0,73.7,6.5,6.0,5.0
23510.0,4510.0,Key Stand,Handles,2024-11-06,118.0,66.3,17.8,9.0,3.0
21166.0,2166.0,Designer Knob,Kadi,2024-11-06,20.0,90.5,6.5,1.0,0.0
23130.0,4130.0,Sofa Leg,Kadi,2024-11-07,137.0,95.4,5.8,7.0,8.0
20809.0,1809.0,Brass Khutti,Others,2024-11-07,118.0,76.1,10.6,8.0,8.0
24088.0,5088.0,Khutti,Handles,2024-11-07,80.0,72.8,20.1,9.0,6.0
21945.0,2945.0,Sofa Leg,Others,2024-11-07,92.0,93.4,13.8,6.0,2.0
23206.0,4206.0,Economy Kadi,Knob,2024-11-07,112.0,76.8,8.5,16.0,5.0
24082.0,5082.0,Gold Plated Handle,Knob,2024-11-07,163.0,84.2,11.4,15.0,5.0
20117.0,1117.0,Traditional Handle,Knob,2024-11-07,125.0,92.6,7.7,17.0,3.0
22422.0,3422.0,Profile Handle,Kadi,2024-11-07,106.0,89.1,1.4,7.0,5.0
