Stock_ID,Item_Name,Category,Quantity_Available,Restock_Threshold,Purchase_Cost,Selling_Price,Date_Added,Supplier,Defective_Stock
5398,Tower Bolt Premium,Kadi,151.0,15.0,180.0,319.499896611449,2024-10-22,Shukla (Gujarat),5.0
2678,Khutti,Knob,895.0,100.0,474.0,689.01963082098,2024-10-22,Hameesh (Kerala),4.0
5016,Ultra Modern Handle,Handles,755.0,20.0,563.0,1028.81983077303,2024-10-22,Shukla (Gujarat),5.0
4601,Cross Knob,Others,794.0,15.0,393.0,723.271105518601,2024-10-22,Amrit Singh (Punjab),0.0
5447,Ultra Modern Handle,Knob,183.0,15.0,695.0,1377.88509406627,2024-10-22,Rajavardhan (Chennai),5.0
2684,KH-1239,Handles,581.0,50.0,303.0,424.403294546415,2024-10-22,Iyer (Chennai),5.0
3324,Brass Khutti,Others,268.0,20.0,383.0,560.627738599442,2024-10-22,Iyer (Chennai),9.0
2496,Main Door Handle,Others,16.0,10.0,547.0,830.946178277438,2024-10-22,Rahul (AP),24.0
5681,Economy Kadi,Handles,523.0,10.0,211.0,413.409306491365,2024-10-22,Rahul (AP),6.0
5162,Kadi Deluxe,Handles,185.0,50.0,395.0,724.429314860722,2024-10-22,Shukla (Gujarat),5.0
4079,Economy Kadi,Others,56.0,15.0,251.0,363.790483187288,2024-10-22,Rahul (AP),18.0
5454,Sofa Leg,Handles,72.0,15.0,284.0,549.371925721365,2024-10-22,Amrit Singh (Punjab),4.0
3714,Khutti,Handles,687.0,20.0,182.0,340.424047725192,2024-10-22,Veeran Gowda (Karnataka),1.0
2015,Traditional Handle,Kadi,39.0,10.0,348.0,546.115611680714,2024-10-22,Tiwary (Mumbai),6.0
2269,Key Stand,Others,319.0,10.0,580.0,1008.84264220939,2024-10-22,Iyer (Chennai),8.0
1577,Brass Khutti,Others,323.0,30.0,421.0,731.630646286994,2024-10-22,Venkatesh Gopal (Telangana),9.0
5355,Ultra Modern Handle,Accessories,868.0,15.0,377.0,538.112356594263,2024-10-22,Rahul (AP),
2867,Tower Bolt,Handles,283.0,100.0,740.0,1128.83130254278,2024-10-22,Shukla (Gujarat),4.0
4889,Tower Bolt,Others,684.0,10.0,421.5,600.39338222027,2024-10-22,Hameesh (Kerala),4.0
3720,Economy Kadi,Handles,162.0,15.0,280.0,489.390972315746,2024-10-22,Rajavardhan (Chennai),3.0
2896,Brass Khutti,Handles,786.0,20.0,809.0,1400.22478547449,2024-10-22,Tiwary (Mumbai),27.0
4035,Stainless Steel Knob,Handles,419.0,30.0,581.0,988.908351185789,2024-10-22,Shukla (Gujarat),0.0
5870,Antique Handle,Knob,444.0,,450.0,633.235920286792,2024-10-22,Hameesh (Kerala),5.0
3242,Ultra Modern Handle,Handles,648.0,15.0,244.0,459.86107792305,2024-10-22,Shukla (Gujarat),0.0
4953,Economy Kadi,Others,,30.0,329.0,471.708197972958,2024-10-22,Tiwary (Mumbai),9.0
2806,Main Door Handle,Accessories,274.0,20.0,568.0,893.829406689149,2024-10-22,Veeran Gowda (Karnataka),1.0
2669,Tower Bolt Premium,Others,165.0,15.0,380.0,751.159690350812,2024-10-22,Veeran Gowda (Karnataka),3.0
1697,Tower Bolt,Knob,386.0,,,,2024-10-22,Amrit Singh (Punjab),6.0
4406,Profile Handle,Knob,981.0,100.0,741.0,1044.4015631041,2024-10-22,Iyer (Chennai),3.0
3201,Gold Plated Handle,Handles,,50.0,389.0,745.509847408273,2024-10-22,Rahul (AP),3.0
2639,Brass Khutti,Handles,718.0,20.0,561.0,1055.00336739833,2024-10-22,Abdul Khan (Hyderabad),3.0
1113,Designer Knob,Kadi,812.0,30.0,342.0,568.913245713828,2024-10-22,Venkatesh Gopal (Telangana),9.0
1894,Tower Bolt Premium,Kadi,86.0,20.0,551.0,966.912762237525,2024-10-22,Shukla (Gujarat),6.0
2914,Cross Knob,Knob,850.0,5.0,592.0,908.123007183075,2024-10-22,Venkatesh Gopal (Telangana),0.0
1164,Brass Khutti,Others,338.0,15.0,863.0,1619.13685119471,2024-10-22,Amrit Singh (Punjab),3.0
3574,Brass Khutti,Handles,64.0,50.0,485.0,896.586544629484,2024-10-22,Amrit Singh (Punjab),3.0
5009,Decorative Kadi,Handles,76.0,30.0,172.0,330.502043660835,2024-10-22,Amrit Singh (Punjab),5.0
2099,Cross Knob,Accessories,373.0,5.0,88.0,145.004929754052,2024-10-22,Tiwary (Mumbai),18.0
3902,Designer Knob,Kadi,792.0,100.0,167.0,309.326228711799,2024-10-22,Abdul Khan (Hyderabad),6.0
3802,Profile Handle,Kadi,43.0,5.0,441.0,617.487155404832,2024-10-22,Iyer (Chennai),7.0
2302,Key Stand,Kadi,284.0,10.0,744.0,1484.20613016309,2024-10-23,Shukla (Gujarat),6.0
5470,Key Stand,Others,645.0,30.0,339.0,617.465117784668,2024-10-23,Tiwary (Mumbai),27.0
5702,Tower Bolt Premium,Knob,11.0,5.0,117.0,180.648510615889,2024-10-23,Abdul Khan (Hyderabad),2.0
5380,Profile Handle,Handles,-309.0,30.0,961.0,1432.74485208953,2024-10-23,Hameesh (Kerala),4.0
5439,KH-1239,Kadi,328.0,5.0,279.0,553.580939633868,2024-10-23,Iyer (Chennai),1.0
5392,Antique Handle,Others,480.0,15.0,564.0,902.359436179843,2024-10-23,Rahul (AP),0.0
1886,Designer Knob,Others,,5.0,469.0,837.98428289404,2024-10-23,Abdul Khan (Hyderabad),6.0
4014,Ultra Modern Handle,Others,209.0,100.0,917.0,1386.41834994889,2024-10-23,Abdul Khan (Hyderabad),7.0
1362,Key Stand,Accessories,679.0,100.0,722.0,1016.9179168454,2024-10-23,Amrit Singh (Punjab),0.0
1352,KH-1239,Handles,979.0,100.0,499.0,965.903130654582,2024-10-23,Amrit Singh (Punjab),9.0
4445,Stainless Steel Knob,Others,817.0,30.0,954.0,1419.65256802534,2024-10-23,Venkatesh Gopal (Telangana),5.0
1333,Tower Bolt,Handles,195.0,5.0,235.0,348.152506890036,2024-10-23,Iyer (Chennai),2.0
3846,Sofa Leg,Others,601.0,100.0,292.0,525.092064863297,2024-10-23,Shukla (Gujarat),3.0
5437,Designer Knob,Kadi,366.0,15.0,126.0,234.716473224116,2024-10-23,Rahul (AP),27.0
4073,Tower Bolt Premium,Accessories,161.0,30.0,326.0,600.668330265415,2024-10-23,Veeran Gowda (Karnataka),1.0
4555,Key Stand,Accessories,151.0,5.0,375.0,537.186064712687,2024-10-23,Amrit Singh (Punjab),3.0
4235,Profile Handle,Handles,333.0,20.0,282.0,416.851486650259,2024-10-23,Amrit Singh (Punjab),2.0
3311,Brass Khutti,Handles,,100.0,553.0,912.969254629826,2024-10-23,Rahul (AP),6.0
2151,Brass Khutti,Knob,434.0,15.0,970.0,1926.85021797145,2024-10-23,Hameesh (Kerala),1.0
3460,Stainless Steel Knob,Accessories,300.0,20.0,758.0,1242.07014218798,2024-10-23,Venkatesh Gopal (Telangana),6.0
5195,Economy Kadi,Handles,114.0,15.0,772.0,1166.11580087335,2024-10-23,Veeran Gowda (Karnataka),7.0
2079,Stainless Steel Knob,Accessories,255.0,10.0,991.0,1428.85404176212,2024-10-23,Iyer (Chennai),8.0
1716,Traditional Handle,Handles,164.0,10.0,238.0,439.82523668594,2024-10-23,Rahul (AP),21.0
4657,Economy Kadi,Kadi,341.0,100.0,931.0,1624.86130372975,2024-10-23,Amrit Singh (Punjab),3.0
5086,Gold Plated Handle,Others,357.0,50.0,598.0,1004.04391352252,2024-10-23,Hameesh (Kerala),2.0
1138,KH-1239,Others,652.0,5.0,352.0,532.00794458607,2024-10-23,Hameesh (Kerala),0.0
1656,Gold Plated Handle,Accessories,392.0,10.0,630.0,1034.093424956,2024-10-23,Hameesh (Kerala),8.0
5807,Profile Handle,Accessories,303.0,15.0,887.0,1753.25780718673,2024-10-23,Iyer (Chennai),8.0
5768,Ultra Modern Handle,Others,595.0,50.0,991.0,1908.72021610105,2024-10-23,Rajavardhan (Chennai),7.0
1630,Sofa Leg,Kadi,42.0,50.0,283.0,477.635657016822,2024-10-23,Iyer (Chennai),4.0
1220,Ultra Modern Handle,Accessories,80.0,20.0,603.0,1179.69007241468,2024-10-23,Veeran Gowda (Karnataka),1.0
5077,Key Stand,Others,22.0,100.0,926.0,1661.97877888474,2024-10-23,Rajavardhan (Chennai),8.0
2739,Designer Knob,Accessories,759.0,10.0,462.0,908.88436033516,2024-10-23,Iyer (Chennai),1.0
1246,Main Door Handle,Others,936.0,15.0,463.0,834.134689497909,2024-10-23,Venkatesh Gopal (Telangana),1.0
4578,Kadi Deluxe,Kadi,67.0,50.0,223.0,319.971243119941,2024-10-23,Hameesh (Kerala),9.0
2016,KH-1239,Knob,347.0,10.0,601.0,975.067470238081,2024-10-23,Iyer (Chennai),1.0
5739,Stainless Steel Knob,Others,25.0,5.0,551.0,954.708563832867,2024-10-23,Rahul (AP),18.0
2859,Stainless Steel Knob,Knob,-88.0,15.0,397.0,597.55031236501,2024-10-23,Abdul Khan (Hyderabad),1.0
4094,KH-1239,Accessories,578.0,20.0,917.0,1793.1799153835,2024-10-23,Tiwary (Mumbai),0.0
3605,Profile Handle,Kadi,409.0,10.0,360.0,718.563280897701,2024-10-24,Tiwary (Mumbai),3.0
4749,Key Stand,Knob,52.0,100.0,506.0,947.802364906905,2024-10-24,Rahul (AP),15.0
5972,Traditional Handle,Kadi,132.0,5.0,363.0,651.333992689819,2024-10-24,Rahul (AP),3.0
4886,Stainless Steel Knob,Others,130.0,20.0,308.0,592.722024971908,2024-10-24,Abdul Khan (Hyderabad),0.0
1916,KH-1239,Handles,481.0,15.0,258.0,483.456813604102,2024-10-24,Venkatesh Gopal (Telangana),8.0
5517,Ultra Modern Handle,Knob,254.0,10.0,81.0,156.193793072453,2024-10-24,Veeran Gowda (Karnataka),3.0
3072,Brass Khutti,Kadi,325.0,10.0,960.0,1643.06487440025,2024-10-24,Amrit Singh (Punjab),5.0
1253,Antique Handle,Kadi,576.0,20.0,308.0,606.105337893545,2024-10-24,Rajavardhan (Chennai),1.0
3882,Cross Knob,Handles,9.0,20.0,496.0,805.28812565987,2024-10-24,Iyer (Chennai),5.0
4707,Khutti,Accessories,582.0,10.0,854.0,1561.21418014107,2024-10-24,Rahul (AP),24.0
4517,Traditional Handle,Accessories,54.0,30.0,135.0,269.634019647605,2024-10-24,Iyer (Chennai),7.0
3483,Traditional Handle,Others,219.0,30.0,797.0,1137.89934430777,2024-10-24,Veeran Gowda (Karnataka),1.0
3363,Sofa Leg,Kadi,381.0,15.0,632.0,995.728354693864,2024-10-24,Tiwary (Mumbai),21.0
3506,Traditional Handle,Handles,130.0,30.0,274.0,531.496270388316,2024-10-24,Venkatesh Gopal (Telangana),2.0
1270,Tower Bolt Premium,Knob,105.0,15.0,457.0,767.78431637299,2024-10-24,Veeran Gowda (Karnataka),8.0
2370,Traditional Handle,Kadi,174.0,30.0,664.0,1103.22200426165,2024-10-24,Hameesh (Kerala),5.0
3655,Cross Knob,Others,367.0,30.0,507.0,754.298276989193,2024-10-24,Abdul Khan (Hyderabad),8.0
1238,Kadi Deluxe,Handles,147.0,5.0,394.0,623.164879280685,2024-10-24,Amrit Singh (Punjab),3.0
3542,Kadi Deluxe,Accessories,72.0,20.0,263.0,426.041753033228,2024-10-24,Tiwary (Mumbai),6.0
2325,Khutti,Others,240.0,5.0,705.0,1255.16665464769,2024-10-24,Abdul Khan (Hyderabad),1.0
1123,Economy Kadi,Kadi,256.0,5.0,712.0,1126.60579164631,2024-10-24,Amrit Singh (Punjab),1.0
2259,Traditional Handle,Accessories,138.0,50.0,698.0,1096.57047905563,2024-10-24,Rahul (AP),24.0
4633,Stainless Steel Knob,Accessories,968.0,100.0,788.0,1215.64197474129,2024-10-24,Amrit Singh (Punjab),1.0
1987,Traditional Handle,Others,81.0,100.0,362.0,632.602476816455,2024-10-24,Iyer (Chennai),6.0
3172,Tower Bolt Premium,Others,247.0,100.0,65.0,97.4417786314983,2024-10-24,Venkatesh Gopal (Telangana),5.0
3726,Designer Knob,Others,378.0,15.0,523.0,1035.25587537559,2024-10-24,Hameesh (Kerala),
1291,Cross Knob,Accessories,178.0,10.0,371.0,647.047845617666,2024-10-24,Hameesh (Kerala),4.0
4256,Designer Knob,Kadi,461.0,100.0,3725.0,6869.37231004916,2024-10-24,Rahul (AP),3.0
5244,Economy Kadi,Knob,350.0,5.0,584.0,865.084367608436,2024-10-24,Abdul Khan (Hyderabad),
1512,Khutti,Kadi,732.0,100.0,610.0,974.165901134349,2024-10-24,Hameesh (Kerala),2.0
2630,Tower Bolt Premium,Knob,213.0,5.0,741.0,1077.16996422906,2024-10-24,Amrit Singh (Punjab),7.0
5222,Tower Bolt,Handles,148.0,5.0,,,2024-10-24,Rajavardhan (Chennai),7.0
2609,Key Stand,Others,703.0,100.0,946.0,1648.80322677056,2024-10-24,Shukla (Gujarat),9.0
5256,Brass Khutti,Kadi,,30.0,919.0,1483.68536143272,2024-10-24,Amrit Singh (Punjab),1.0
2680,Key Stand,Accessories,149.0,20.0,534.0,942.670141133382,2024-10-24,Iyer (Chennai),4.0
1873,Profile Handle,Kadi,801.0,20.0,392.0,766.485353427982,2024-10-24,Rajavardhan (Chennai),4.0
1609,Khutti,Others,270.0,30.0,209.0,387.256747755164,2024-10-24,Venkatesh Gopal (Telangana),7.0
4089,Stainless Steel Knob,Knob,164.0,30.0,672.0,1136.59263700016,2024-10-24,Iyer (Chennai),6.0
4389,Ultra Modern Handle,Handles,836.0,30.0,754.0,1316.22028946145,2024-10-24,Venkatesh Gopal (Telangana),3.0
2423,Sofa Leg,Knob,677.0,100.0,514.0,845.441785659066,2024-10-24,Tiwary (Mumbai),21.0
1867,Khutti,Accessories,259.0,10.0,,,2024-10-24,Rahul (AP),24.0
4229,Economy Kadi,Accessories,62.0,50.0,699.0,1130.6272963863,2024-10-24,Tiwary (Mumbai),18.0
5382,Ultra Modern Handle,Knob,345.0,5.0,442.0,740.027946456294,2024-10-24,Shukla (Gujarat),2.0
5159,Stainless Steel Knob,Others,925.0,15.0,111.0,155.521508712166,2024-10-24,Iyer (Chennai),6.0
2573,Profile Handle,Kadi,171.0,15.0,584.0,1152.06457901028,2024-10-24,Rahul (AP),27.0
4048,Antique Handle,Knob,556.0,100.0,528.0,1053.04162920803,2024-10-25,Amrit Singh (Punjab),8.0
3082,Kadi Deluxe,Kadi,37.0,50.0,382.0,620.903168340251,2024-10-25,Rajavardhan (Chennai),7.0
4539,Brass Khutti,Accessories,199.0,10.0,671.0,1281.53194757672,2024-10-25,Abdul Khan (Hyderabad),1.0
2301,Khutti,Kadi,541.0,20.0,895.0,1348.32023498862,2024-10-25,Rahul (AP),15.0
5826,Sofa Leg,Knob,710.0,50.0,632.0,1101.54550274252,2024-10-25,Amrit Singh (Punjab),1.0
5267,Traditional Handle,Knob,134.0,10.0,202.0,385.41141297123,2024-10-25,Veeran Gowda (Karnataka),1.0
3772,Gold Plated Handle,Others,391.0,100.0,210.0,318.714840490492,2024-10-25,Rajavardhan (Chennai),0.0
5643,Tower Bolt Premium,Others,205.0,30.0,787.0,1436.49236898939,2024-10-25,Abdul Khan (Hyderabad),9.0
3021,Key Stand,Handles,68.0,20.0,,,2024-10-25,Veeran Gowda (Karnataka),5.0
4122,Decorative Kadi,Accessories,704.0,15.0,969.0,1790.64156001152,2024-10-25,Iyer (Chennai),7.0
3620,Key Stand,Knob,271.0,15.0,453.0,901.352217906187,2024-10-25,Venkatesh Gopal (Telangana),3.0
3084,Stainless Steel Knob,Others,986.0,30.0,1059.0,1900.10396252089,2024-10-25,Amrit Singh (Punjab),1.0
1565,Traditional Handle,Knob,1890.0,15.0,915.0,1438.59057889289,2024-10-25,Tiwary (Mumbai),12.0
5724,KH-1239,Knob,166.0,100.0,574.0,1068.91215081213,2024-10-25,Abdul Khan (Hyderabad),0.0
5346,Tower Bolt Premium,Others,205.0,15.0,577.0,999.727160544992,2024-10-25,Tiwary (Mumbai),12.0
2010,Tower Bolt,Knob,303.0,30.0,312.0,620.855141332979,2024-10-25,Shukla (Gujarat),9.0
4063,Kadi Deluxe,Handles,,30.0,495.0,802.043642859607,2024-10-25,Rajavardhan (Chennai),5.0
2013,Key Stand,Kadi,221.0,10.0,357.0,598.021423465717,2024-10-25,Venkatesh Gopal (Telangana),1.0
2464,Khutti,Kadi,,100.0,262.0,498.417447050324,2024-10-25,Shukla (Gujarat),
3761,Sofa Leg,Handles,374.0,20.0,543.0,1077.50679367111,2024-10-25,Abdul Khan (Hyderabad),1.0
3073,Tower Bolt,Handles,741.0,100.0,375.0,638.220194401421,2024-10-25,Hameesh (Kerala),
2017,Designer Knob,Accessories,158.0,30.0,279.0,457.235411223434,2024-10-25,Tiwary (Mumbai),21.0
1478,Brass Khutti,Accessories,326.0,50.0,466.0,805.626962782688,2024-10-25,Hameesh (Kerala),8.0
1045,Brass Khutti,Handles,446.0,100.0,987.0,1969.43138329098,2024-10-25,Veeran Gowda (Karnataka),0.0
1382,Economy Kadi,Kadi,386.0,10.0,128.0,218.600156172274,2024-10-25,Rajavardhan (Chennai),8.0
2374,Cross Knob,Knob,21.0,100.0,81.0,128.745966299385,2024-10-25,Amrit Singh (Punjab),3.0
5129,Khutti,Kadi,15.0,30.0,585.0,841.995921395,2024-10-25,Shukla (Gujarat),0.0
5890,Profile Handle,Others,780.0,20.0,664.0,1194.67473719798,2024-10-25,Rajavardhan (Chennai),4.0
5963,Antique Handle,Accessories,203.0,20.0,837.0,1397.20015741552,2024-10-25,Rahul (AP),24.0
3221,Khutti,Accessories,167.0,15.0,400.0,701.303313248106,2024-10-25,Shukla (Gujarat),2.0
5580,Tower Bolt,Others,235.0,100.0,572.0,983.595885160085,2024-10-25,Venkatesh Gopal (Telangana),1.0
5523,Khutti,Others,338.0,50.0,483.0,808.122377059872,2024-10-25,Iyer (Chennai),1.0
2152,Stainless Steel Knob,Others,331.0,30.0,526.0,763.449734247276,2024-10-25,Rajavardhan (Chennai),7.0
4691,Traditional Handle,Knob,201.0,100.0,161.0,301.179370139854,2024-10-25,Abdul Khan (Hyderabad),8.0
4659,Main Door Handle,Accessories,947.0,50.0,505.0,929.586288407975,2024-10-25,Rajavardhan (Chennai),3.0
2608,Tower Bolt,Accessories,983.0,100.0,848.0,1405.52912195797,2024-10-25,Hameesh (Kerala),5.0
4151,Tower Bolt,Handles,639.0,5.0,243.0,340.337508217729,2024-10-25,Iyer (Chennai),3.0
5445,Tower Bolt,Others,719.0,10.0,153.0,281.164911073268,2024-10-25,Rahul (AP),27.0
2416,Gold Plated Handle,Accessories,600.0,20.0,344.0,677.235988375656,2024-10-25,Hameesh (Kerala),7.0
5738,Cross Knob,Knob,23.0,15.0,765.0,1119.74859212947,2024-10-26,Tiwary (Mumbai),24.0
3186,Khutti,Others,857.0,15.0,473.0,850.052592270483,2024-10-26,Abdul Khan (Hyderabad),9.0
2143,Traditional Handle,Accessories,71.0,50.0,376.0,598.865935576329,2024-10-26,Veeran Gowda (Karnataka),7.0
1997,Khutti,Handles,976.0,10.0,976.0,1596.97350444473,2024-10-26,Venkatesh Gopal (Telangana),8.0
5710,Traditional Handle,Knob,35.0,5.0,828.0,1336.7824967979,2024-10-26,Abdul Khan (Hyderabad),2.0
2122,Brass Khutti,Others,787.0,30.0,236.0,442.040983190655,2024-10-26,Tiwary (Mumbai),12.0
1005,Main Door Handle,Others,708.0,10.0,119.0,233.955899855471,2024-10-26,Rahul (AP),15.0
5168,Khutti,Handles,37.0,100.0,331.0,619.616710439304,2024-10-26,Amrit Singh (Punjab),4.0
2144,Sofa Leg,Knob,44.0,15.0,955.0,1847.83174675423,2024-10-26,Venkatesh Gopal (Telangana),5.0
2020,Tower Bolt,Knob,921.0,20.0,187.0,280.677295825733,2024-10-26,Amrit Singh (Punjab),8.0
4207,Profile Handle,Kadi,953.0,20.0,308.0,613.427436392863,2024-10-26,Tiwary (Mumbai),3.0
3549,Designer Knob,Handles,998.0,10.0,703.5,1326.2493049221,2024-10-26,Hameesh (Kerala),1.0
5298,Brass Khutti,Others,973.0,50.0,503.0,975.233777462899,2024-10-26,Abdul Khan (Hyderabad),
2190,Antique Handle,Knob,36.0,50.0,829.0,1614.34600005628,2024-10-26,Rajavardhan (Chennai),8.0
4807,Gold Plated Handle,Others,38.0,20.0,116.0,184.729665730405,2024-10-26,Shukla (Gujarat),1.0
1197,Main Door Handle,Handles,730.0,30.0,318.0,486.579963642181,2024-10-26,Venkatesh Gopal (Telangana),4.0
3582,Tower Bolt,Handles,516.0,100.0,59.0,109.471525522727,2024-10-26,Abdul Khan (Hyderabad),2.0
1110,Antique Handle,Kadi,897.0,30.0,738.0,1312.38259574239,2024-10-26,Venkatesh Gopal (Telangana),7.0
4842,Brass Khutti,Others,626.0,30.0,820.0,1264.59657487912,2024-10-26,Hameesh (Kerala),7.0
1815,Brass Khutti,Accessories,705.0,50.0,521.0,983.026123687194,2024-10-26,Rahul (AP),12.0
2525,Profile Handle,Others,50.0,20.0,646.0,1055.47242548315,2024-10-26,Rahul (AP),27.0
1163,Brass Khutti,Others,372.0,15.0,774.0,1518.05744858393,2024-10-26,Rahul (AP),15.0
4623,KH-1239,Others,882.0,5.0,658.0,1254.41416730678,2024-10-26,Veeran Gowda (Karnataka),2.0
4772,Kadi Deluxe,Handles,139.0,10.0,258.0,470.752027690232,2024-10-26,Shukla (Gujarat),0.0
5705,Stainless Steel Knob,Kadi,817.0,,192.0,343.129660414764,2024-10-26,Rajavardhan (Chennai),4.0
1907,Sofa Leg,Others,334.0,50.0,480.0,890.951384488959,2024-10-26,Veeran Gowda (Karnataka),1.0
4388,Kadi Deluxe,Handles,235.0,5.0,985.0,1751.44916720931,2024-10-26,Abdul Khan (Hyderabad),5.0
5143,Profile Handle,Accessories,973.0,10.0,389.0,737.101794445684,2024-10-26,Venkatesh Gopal (Telangana),5.0
4504,Sofa Leg,Kadi,598.0,5.0,372.0,687.082415388962,2024-10-26,Shukla (Gujarat),0.0
3791,Designer Knob,Handles,841.0,100.0,555.0,1080.43231358499,2024-10-26,Shukla (Gujarat),7.0
4479,Tower Bolt,Kadi,798.0,50.0,890.0,1461.52575161416,2024-10-26,Tiwary (Mumbai),12.0
4398,Key Stand,Kadi,616.0,10.0,744.0,1199.0434698349,2024-10-26,Tiwary (Mumbai),3.0
1508,Tower Bolt,Handles,949.0,100.0,222.0,425.44070841507,2024-10-26,Venkatesh Gopal (Telangana),1.0
1520,Sofa Leg,Handles,405.0,100.0,262.0,453.334068462351,2024-10-26,Rahul (AP),12.0
1355,Key Stand,Kadi,607.0,5.0,,,2024-10-26,Tiwary (Mumbai),24.0
3848,Decorative Kadi,Kadi,240.0,20.0,528.0,939.828692547938,2024-10-26,Rajavardhan (Chennai),1.0
1866,Traditional Handle,Others,116.0,10.0,289.0,408.604379893226,2024-10-26,Rajavardhan (Chennai),7.0
5554,Decorative Kadi,Handles,428.0,15.0,859.0,1576.84431362584,2024-10-26,Veeran Gowda (Karnataka),2.0
1484,Stainless Steel Knob,Knob,587.0,10.0,963.0,1547.45641525677,2024-10-26,Shukla (Gujarat),9.0
5700,Key Stand,Others,168.0,20.0,266.0,465.747146635569,2024-10-26,Abdul Khan (Hyderabad),6.0
2924,Tower Bolt Premium,Kadi,136.0,5.0,539.0,876.939154081807,2024-10-26,Abdul Khan (Hyderabad),8.0
1893,Profile Handle,Kadi,976.0,,94.0,152.54077554013,2024-10-26,Shukla (Gujarat),0.0
1985,KH-1239,Accessories,931.0,20.0,882.0,1701.76230922048,2024-10-26,Tiwary (Mumbai),12.0
3922,KH-1239,Knob,59.0,20.0,933.0,1826.47328972543,2024-10-26,Rahul (AP),12.0
5491,Tower Bolt,Knob,654.0,20.0,900.0,1728.84881425097,2024-10-26,Veeran Gowda (Karnataka),5.0
1476,Stainless Steel Knob,Kadi,171.0,5.0,604.5,1079.97153578094,2024-10-26,Iyer (Chennai),3.0
4497,Khutti,Knob,886.0,20.0,942.0,1341.13433296516,2024-10-26,Amrit Singh (Punjab),2.0
4452,Brass Khutti,Knob,,10.0,288.0,558.22062613227,2024-10-26,Amrit Singh (Punjab),2.0
3490,Economy Kadi,Others,613.0,30.0,712.0,1397.02089099893,2024-10-27,Venkatesh Gopal (Telangana),3.0
3790,Tower Bolt Premium,Knob,18.0,,124.0,197.605721193165,2024-10-27,Tiwary (Mumbai),6.0
2560,Key Stand,Accessories,661.0,15.0,211.0,324.393698107856,2024-10-27,Iyer (Chennai),8.0
3369,Main Door Handle,Accessories,159.0,10.0,517.0,768.497765608523,2024-10-27,Iyer (Chennai),9.0
4219,Key Stand,Knob,324.0,10.0,515.0,1017.72602832234,2024-10-27,Venkatesh Gopal (Telangana),5.0
2652,Sofa Leg,Handles,825.0,30.0,677.0,1026.51988004997,2024-10-27,Rahul (AP),9.0
1947,Kadi Deluxe,Kadi,188.0,20.0,559.0,1105.69069429082,2024-10-27,Amrit Singh (Punjab),5.0
4825,Ultra Modern Handle,Handles,145.0,10.0,323.0,504.365016629067,2024-10-27,Abdul Khan (Hyderabad),1.0
4823,KH-1239,Others,360.0,20.0,865.0,1686.93991527126,2024-10-27,Rahul (AP),6.0
3199,Tower Bolt Premium,Kadi,230.0,50.0,213.0,302.184420360956,2024-10-27,Shukla (Gujarat),2.0
4438,Designer Knob,Accessories,965.0,100.0,803.0,1355.35113544391,2024-10-27,Abdul Khan (Hyderabad),4.0
2203,Profile Handle,Handles,932.0,30.0,549.0,897.354237405183,2024-10-27,Veeran Gowda (Karnataka),6.0
2066,Cross Knob,Accessories,418.0,100.0,415.0,779.297812153017,2024-10-27,Rahul (AP),21.0
3348,Ultra Modern Handle,Kadi,804.0,15.0,360.0,711.444510050714,2024-10-27,Amrit Singh (Punjab),9.0
4241,Designer Knob,Handles,79.0,100.0,58.0,103.982155654454,2024-10-27,Veeran Gowda (Karnataka),0.0
3466,Tower Bolt,Others,806.0,10.0,476.0,679.962198321866,2024-10-27,Rajavardhan (Chennai),9.0
3435,KH-1239,Kadi,174.0,30.0,298.0,492.67972862777,2024-10-27,Rahul (AP),9.0
3995,Profile Handle,Accessories,519.0,5.0,65.0,129.329201741947,2024-10-27,Iyer (Chennai),0.0
3271,Traditional Handle,Knob,237.0,10.0,737.0,1130.84561680624,2024-10-27,Tiwary (Mumbai),6.0
3973,Main Door Handle,Knob,869.0,10.0,928.0,1573.95233805072,2024-10-27,Abdul Khan (Hyderabad),7.0
1409,Decorative Kadi,Handles,134.0,20.0,914.0,1377.2053738502,2024-10-27,Venkatesh Gopal (Telangana),7.0
3501,Tower Bolt,Others,720.0,15.0,252.0,367.861641780995,2024-10-27,Shukla (Gujarat),0.0
5814,Decorative Kadi,Knob,731.0,,450.0,715.250033922382,2024-10-27,Rahul (AP),9.0
4677,Ultra Modern Handle,Handles,806.0,10.0,566.0,935.477755134232,2024-10-27,Amrit Singh (Punjab),0.0
1791,Profile Handle,Knob,0.0,20.0,427.0,719.879590715909,2024-10-27,Amrit Singh (Punjab),4.0
4277,Economy Kadi,Knob,677.0,100.0,307.0,462.367716674995,2024-10-27,Venkatesh Gopal (Telangana),4.0
4238,Gold Plated Handle,Handles,410.0,30.0,529.0,863.770438381722,2024-10-27,Hameesh (Kerala),1.0
2473,Sofa Leg,Accessories,854.0,20.0,265.0,522.943232432522,2024-10-27,Rajavardhan (Chennai),8.0
2463,Brass Khutti,Others,817.0,20.0,3255.0,5769.9903384207,2024-10-27,Tiwary (Mumbai),15.0
4107,Key Stand,Accessories,402.0,15.0,274.0,424.025660672447,2024-10-27,Veeran Gowda (Karnataka),2.0
3727,Brass Khutti,Accessories,323.0,5.0,436.0,695.864625589234,2024-10-27,Amrit Singh (Punjab),5.0
