Sale_ID,Stock_ID,Item_Name,Category,Sale_Quantity,Sale_Price,Discount,Date_Sold,Customer_Region,Return_Status,Total_Revenue
8618,4618,Traditional Handle,Kadi,30.0,2176.45,15.0,2024-10-18,East,No,55499.48
6188,2188,Main Door Handle,Handles,28.0,2099.04,20.0,2024-10-18,South,No,47018.54
8289,4289,Key Stand,Knob,17.0,1845.36,10.0,2024-10-18,South,No,28233.99
9504,5504,KH-1239,Knob,12.0,,10.0,2024-10-18,West,No,
7274,3274,Antique Handle,Handles,0.0,2420.62,15.0,2024-10-18,Central,No,0.0
8877,4877,Profile Handle,Others,31.2,2140.32,15.0,2024-10-19,North,No,56761.34
7434,3434,Tower Bolt Premium,Accessories,32.0,675.49,5.0,2024-10-19,West,No,20534.94
7682,3682,Antique Handle,Kadi,47.0,735.56,10.0,2024-10-19,West,Yes,31114.02
6195,2195,Tower Bolt,Accessories,34.0,2534.96,5.0,2024-10-19,East,No,81879.21
5081,1081,Brass Khutti,Kadi,46.8,2527.55,20.0,2024-10-19,North,No,94631.63
9113,5113,Traditional Handle,Handles,30.0,2339.24,0.0,2024-10-19,West,No,70177.31
9008,5008,Antique Handle,Kadi,5.0,2414.63,15.0,2024-10-19,Central,No,10262.18
6484,2484,KH-1239,Handles,32.0,733.15,25.0,2024-10-19,South,No,17595.61
5082,1082,Khutti,Knob,42.0,772.43,5.0,2024-10-19,South,No,30819.92
7444,3444,Traditional Handle,Accessories,16.0,733.73,0.0,2024-10-19,East,No,11739.69
5237,1237,Ultra Modern Handle,Knob,26.0,2271.45,15.0,2024-10-19,East,No,50199.0
8577,4577,Decorative Kadi,Handles,14.0,1807.47,5.0,2024-10-19,West,No,24039.33
8103,4103,Tower Bolt Premium,Others,11.0,1133.87,0.0,2024-10-19,Central,No,12472.62
7810,3810,Tower Bolt,Others,37.0,1011.12,5.0,2024-10-19,South,No,35540.72
9756,5756,Ultra Modern Handle,Accessories,12.0,629.1,0.0,2024-10-19,Central,No,7549.25
7908,3908,Kadi Deluxe,Knob,30.0,601.25,5.0,2024-10-19,Central,No,17135.67
8990,4990,Ultra Modern Handle,Handles,34.0,1358.17,20.0,2024-10-19,West,No,36942.17
9509,5509,Antique Handle,Others,31.0,652.84,20.0,2024-10-19,West,No,16190.53
5675,1675,Decorative Kadi,Kadi,22.0,2969.96,0.0,2024-10-19,East,Yes,65339.05
8392,4392,Main Door Handle,Handles,7.0,2211.08,20.0,2024-10-19,South,No,12382.06
6215,2215,Economy Kadi,Knob,38.4,1876.08,5.0,2024-10-19,North,No,68439.25
6428,2428,Sofa Leg,Handles,37.0,1601.34,20.0,2024-10-19,South,No,47399.71
9983,5983,Stainless Steel Knob,Others,10.0,,5.0,2024-10-19,East,No,
7130,3130,Traditional Handle,Kadi,17.0,2731.98,15.0,2024-10-19,Central,No,39477.16
7175,3175,Brass Khutti,Others,10.0,,15.0,2024-10-19,Central,No,
9838,5838,Designer Knob,Accessories,45.0,1361.68,0.0,2024-10-19,Central,No,61275.73
7773,3773,KH-1239,Handles,8.0,1555.88,10.0,2024-10-19,Central,No,11202.33
9776,5776,Tower Bolt Premium,Handles,27.5999999999999,2474.62,20.0,2024-10-19,North,No,54639.6
5211,1211,Ultra Modern Handle,Accessories,28.0,1997.53,15.0,2024-10-19,East,No,47541.25
8220,4220,Decorative Kadi,Knob,23.0,974.99,15.0,2024-10-19,East,No,19061.08
5263,1263,Key Stand,Kadi,20.0,779.5,15.0,2024-10-19,West,No,13251.52
7013,3013,Economy Kadi,Others,21.5999999999999,2864.34,10.0,2024-10-19,North,No,55682.86
8385,4385,Decorative Kadi,Others,45.6,1666.59,20.0,2024-10-19,North,No,60797.05
8831,4831,Brass Khutti,Kadi,11.0,1720.39,10.0,2024-10-19,South,No,17031.86
8083,4083,Ultra Modern Handle,Others,33.0,606.18,0.0,2024-10-19,Central,No,20003.85
5037,1037,Cross Knob,Knob,14.0,2628.6,,2024-10-19,West,No,
6297,2297,Tower Bolt Premium,Others,56.4,2881.05,5.0,2024-10-19,North,No,154366.75
7430,3430,Brass Khutti,Kadi,4.0,2578.92,10.0,2024-10-19,West,No,9284.13
7312,3312,Economy Kadi,Accessories,9.0,2514.41,0.0,2024-10-19,Central,No,22629.69
5926,1926,Key Stand,Kadi,19.0,2197.59,15.0,2024-10-19,West,No,35491.13
7960,3960,Ultra Modern Handle,Accessories,9.0,2350.76,15.0,2024-10-19,West,Yes,17983.33
7340,3340,Profile Handle,Knob,17.0,1658.88,0.0,2024-10-20,East,No,28200.97
8837,4837,Main Door Handle,Others,33.0,2586.84,15.0,2024-10-20,West,No,72561.0
7207,3207,Tower Bolt Premium,Accessories,13.0,775.05,20.0,2024-10-20,East,No,8060.55
7383,3383,KH-1239,Knob,17.0,1665.48,0.0,2024-10-20,West,No,28313.08
7813,3813,Gold Plated Handle,Handles,4.0,1487.87,10.0,2024-10-20,East,No,5356.34
7762,3762,Cross Knob,Accessories,38.0,1579.04,15.0,2024-10-20,Central,No,51002.95
9352,5352,Tower Bolt Premium,Knob,9.0,942.16,15.0,2024-10-20,West,No,7207.51
7417,3417,Stainless Steel Knob,Knob,14.0,2366.42,15.0,2024-10-20,Central,No,28160.36
5135,1135,Tower Bolt Premium,Accessories,17.0,2711.71,15.0,2024-10-20,West,No,39184.15
6784,2784,Traditional Handle,Accessories,22.0,2052.81,10.0,2024-10-20,Central,No,40645.7
6729,2729,Kadi Deluxe,Accessories,39.0,2290.23,20.0,2024-10-20,South,No,71455.17
7833,3833,Antique Handle,Knob,6.0,830.71,15.0,2024-10-20,West,No,4236.62
8121,4121,Economy Kadi,Knob,33.6,,0.0,2024-10-20,North,Yes,
9849,5849,Brass Khutti,Others,46.8,540.09,20.0,2024-10-20,North,No,20221.01
8688,4688,KH-1239,Others,22.0,1559.23,0.0,2024-10-20,East,No,34302.96
5757,1757,Tower Bolt,Knob,14.0,,10.0,2024-10-20,East,Yes,
7668,3668,Stainless Steel Knob,Accessories,31.0,1276.76,15.0,2024-10-20,West,No,33642.59
7291,3291,KH-1239,Kadi,8.0,2233.56,15.0,2024-10-20,West,No,15188.24
7501,3501,Tower Bolt,Others,,2375.97,20.0,2024-10-20,West,Yes,
7720,3720,Economy Kadi,Handles,17.0,1124.73,5.0,2024-10-20,East,Yes,18164.44
7240,3240,Cross Knob,Kadi,14.0,909.1,15.0,2024-10-20,South,No,10818.34
6619,2619,Tower Bolt,Accessories,57.5999999999999,1856.11,5.0,2024-10-20,North,No,101566.59
8470,4470,Designer Knob,Knob,48.0,1528.31,15.0,2024-10-20,North,Yes,62354.92
9508,5508,Sofa Leg,Others,42.0,1681.66,15.0,2024-10-20,East,No,60035.33
6615,2615,Economy Kadi,Accessories,5.0,1591.12,20.0,2024-10-20,East,No,6364.48
8892,4892,Profile Handle,Kadi,20.0,873.99,5.0,2024-10-20,South,No,16605.89
8664,4664,Antique Handle,Others,22.0,1623.41,15.0,2024-10-20,East,No,30357.85
9572,5572,Key Stand,Others,21.0,1169.38,20.0,2024-10-20,South,No,19645.57
7466,3466,Tower Bolt,Others,42.0,2423.08,15.0,2024-10-20,Central,No,86503.88
8261,4261,Decorative Kadi,Knob,33.0,562.56,15.0,2024-10-20,East,No,15779.89
8728,4728,Sofa Leg,Others,24.0,869.02,5.0,2024-10-20,West,No,19813.59
6687,2687,Decorative Kadi,Kadi,34.8,2622.84,5.0,2024-10-20,North,No,86711.14
9260,5260,Antique Handle,Kadi,27.5999999999999,792.6,15.0,2024-10-20,North,No,18594.48
8430,4430,Key Stand,Kadi,7.0,818.98,20.0,2024-10-20,South,No,4586.28
6108,2108,Profile Handle,Accessories,43.0,2009.11,15.0,2024-10-20,South,No,73433.02
7621,3621,Ultra Modern Handle,Accessories,28.0,578.84,10.0,2024-10-20,South,Yes,14586.68
9447,5447,Ultra Modern Handle,Knob,26.0,1865.62,10.0,2024-10-20,Central,No,43655.51
7882,3882,Cross Knob,Handles,32.0,2839.14,5.0,2024-10-20,West,No,86309.79
8906,4906,Ultra Modern Handle,Others,42.0,2830.71,5.0,2024-10-21,West,No,112945.14
6282,2282,Tower Bolt,Accessories,350.0,2200.15,20.0,2024-10-21,South,No,616042.72
7367,3367,Designer Knob,Kadi,39.0,2174.31,40.0,2024-10-21,Central,No,50878.8
8511,4511,Ultra Modern Handle,Knob,3.0,1007.9,5.0,2024-10-21,Central,No,2872.52
5839,1839,Economy Kadi,Kadi,5.0,1751.24,10.0,2024-10-21,East,Yes,7880.57
9952,5952,Antique Handle,Kadi,23.0,2616.75,5.0,2024-10-21,West,No,57176.03
5025,1025,Tower Bolt Premium,Accessories,48.0,673.7,10.0,2024-10-21,Central,No,29103.84
7243,3243,Traditional Handle,Knob,47.0,702.17,20.0,2024-10-21,East,No,26401.76
5697,1697,Tower Bolt,Knob,12.0,1624.2,5.0,2024-10-21,South,No,18515.88
5063,1063,Antique Handle,Knob,12.0,1134.24,20.0,2024-10-21,East,No,10888.72
6837,2837,Main Door Handle,Accessories,48.0,2359.66,15.0,2024-10-21,South,No,96274.26
8179,4179,Brass Khutti,Accessories,49.0,2412.61,15.0,2024-10-21,West,No,100485.12
6667,2667,Gold Plated Handle,Kadi,38.0,,5.0,2024-10-21,East,No,
8730,4730,Ultra Modern Handle,Accessories,17.0,2574.8,20.0,2024-10-21,South,No,35017.21
8275,4275,Ultra Modern Handle,Handles,41.0,1785.52,10.0,2024-10-21,West,No,65885.61
9605,5605,Ultra Modern Handle,Knob,6.0,543.25,0.0,2024-10-21,West,No,3259.5
8720,4720,Profile Handle,Accessories,10.0,1101.11,20.0,2024-10-21,West,No,8808.91
8151,4151,Tower Bolt,Handles,2.0,1865.7,25.0,2024-10-21,South,No,2798.55
6847,2847,Brass Khutti,Kadi,44.0,1590.72,5.0,2024-10-21,East,No,66492.24
7555,3555,Brass Khutti,Kadi,14.0,1971.73,0.0,2024-10-21,West,No,27604.21
6938,2938,Sofa Leg,Knob,17.0,1337.62,15.0,2024-10-21,Central,No,19328.65
8905,4905,Key Stand,Others,22.0,989.44,20.0,2024-10-21,Central,No,17414.1
7455,3455,Designer Knob,Accessories,0.0,2467.75,15.0,2024-10-21,Central,No,0.0
5606,1606,Profile Handle,Others,13.0,1254.45,0.0,2024-10-21,West,No,16307.82
5965,1965,Gold Plated Handle,Knob,12.0,2444.48,20.0,2024-10-21,South,No,23467.0
5972,1972,Khutti,Others,42.0,2263.76,5.0,2024-10-21,Central,No,90323.89
5956,1956,Cross Knob,Kadi,21.0,1251.32,10.0,2024-10-21,East,No,23649.89
6461,2461,Gold Plated Handle,Others,33.0,2995.49,5.0,2024-10-21,South,No,93908.76
6143,2143,Traditional Handle,Accessories,34.8,2195.88,5.0,2024-10-21,North,No,72595.68
9457,5457,Antique Handle,Accessories,37.0,2525.76,10.0,2024-10-21,West,No,84107.74
6490,2490,KH-1239,Accessories,19.0,1660.34,5.0,2024-10-21,West,No,29969.1
7442,3442,Traditional Handle,Knob,18.0,876.83,5.0,2024-10-21,East,No,14993.81
8425,4425,Sofa Leg,Knob,3.0,1837.77,5.0,2024-10-21,Central,No,5237.64
7085,3085,Stainless Steel Knob,Accessories,30.0,2416.78,15.0,2024-10-21,Central,No,61627.87
9675,5675,Decorative Kadi,Others,18.0,2856.14,15.0,2024-10-21,North,No,43699.01
5154,1154,Brass Khutti,Knob,52.8,684.91,0.0,2024-10-21,North,No,36163.14
9314,5314,Traditional Handle,Kadi,,2020.74,15.0,2024-10-21,South,No,
7396,3396,Cross Knob,Knob,5.0,1882.37,20.0,2024-10-21,West,No,7529.47
7953,3953,Antique Handle,Knob,1.2,923.67,5.0,2024-10-21,North,No,1052.98
6286,2286,Kadi Deluxe,Kadi,5.0,1856.75,10.0,2024-10-21,South,No,8355.39
9344,5344,Khutti,Accessories,26.0,1307.72,20.0,2024-10-21,Central,No,27200.61
7972,3972,Main Door Handle,Others,48.0,2722.74,5.0,2024-10-21,West,No,124156.97
6439,2439,Antique Handle,Knob,41.0,641.54,15.0,2024-10-21,East,No,22357.58
6519,2519,Khutti,Kadi,42.0,1850.16,5.0,2024-10-21,South,No,73821.56
7856,3856,Profile Handle,Knob,34.0,735.78,5.0,2024-10-21,South,No,23765.75
9484,5484,Main Door Handle,Handles,43.1999999999999,2731.07,10.0,2024-10-21,North,No,106183.82
7836,3836,Traditional Handle,Handles,18.0,1266.67,10.0,2024-10-21,West,No,20520.08
7317,3317,Traditional Handle,Kadi,12.0,1135.63,0.0,2024-10-22,Central,No,13627.57
9255,5255,Decorative Kadi,Kadi,29.0,1460.4,15.0,2024-10-22,South,No,35998.87
7724,3724,Antique Handle,Others,11.0,1603.77,0.0,2024-10-22,East,No,17641.44
7050,3050,Decorative Kadi,Handles,26.4,2648.4,20.0,2024-10-22,North,No,55934.22
9202,5202,Economy Kadi,Others,,1246.71,20.0,2024-10-22,East,No,
6398,2398,Designer Knob,Kadi,49.0,1734.5,5.0,2024-10-22,South,Yes,80740.85
8509,4509,KH-1239,Handles,18.0,,20.0,2024-10-22,West,No,
9225,5225,Key Stand,Kadi,8.0,678.13,20.0,2024-10-22,West,No,4340.04
8434,4434,Ultra Modern Handle,Others,47.0,1903.19,15.0,2024-10-22,East,No,76032.39
5233,1233,Antique Handle,Others,48.0,1022.09,15.0,2024-10-22,South,No,41701.38
7161,3161,Cross Knob,Accessories,2.0,676.34,15.0,2024-10-22,East,No,1149.77
6389,2389,Designer Knob,Knob,33.0,1277.12,5.0,2024-10-22,West,No,40037.57
7389,3389,Brass Khutti,Knob,32.0,533.61,15.0,2024-10-22,South,No,14514.19
7709,3709,KH-1239,Accessories,46.0,2661.69,10.0,2024-10-22,Central,No,110194.15
9288,5288,Khutti,Knob,30.0,1126.37,5.0,2024-10-22,East,No,32101.41
6010,2010,Tower Bolt,Knob,13.0,1003.62,5.0,2024-10-22,Central,No,12394.66
7310,3310,Gold Plated Handle,Knob,43.0,1229.15,0.0,2024-10-22,West,No,52853.32
6285,2285,Designer Knob,Kadi,45.0,1125.93,25.0,2024-10-22,South,Yes,38000.23
8493,4493,Brass Khutti,Accessories,10.7999999999999,1949.96,15.0,2024-10-22,North,No,17900.62
9602,5602,Kadi Deluxe,Kadi,22.0,2113.67,20.0,2024-10-22,East,No,37200.61
6436,2436,Tower Bolt Premium,Others,1.0,2144.88,5.0,2024-10-22,West,No,2037.63
5389,1389,Decorative Kadi,Others,6.0,1244.69,10.0,2024-10-22,West,No,6721.33
9957,5957,Gold Plated Handle,Knob,57.5999999999999,,15.0,2024-10-22,North,No,
5105,1105,Designer Knob,Others,25.0,2514.09,20.0,2024-10-22,West,No,50281.85
7008,3008,Profile Handle,Kadi,22.8,1879.38,15.0,2024-10-22,North,No,36422.33
5528,1528,Key Stand,Kadi,4.8,2372.79,5.0,2024-10-22,North,No,10819.92
7437,3437,Tower Bolt,Handles,21.0,958.66,0.0,2024-10-22,West,No,20131.87
5583,1583,Kadi Deluxe,Knob,56.4,2063.97,20.0,2024-10-22,North,Yes,93126.51
7932,3932,Designer Knob,Accessories,38.0,2989.64,5.0,2024-10-22,West,No,107926.04
5280,1280,KH-1239,Kadi,40.0,2644.89,20.0,2024-10-22,South,No,84636.6
5106,1106,Antique Handle,Others,32.4,1443.86,15.0,2024-10-22,North,No,39764.0
5387,1387,Brass Khutti,Accessories,10.0,777.74,15.0,2024-10-22,East,No,6610.82
9747,5747,Gold Plated Handle,Handles,31.2,1600.55,5.0,2024-10-22,North,No,47440.23
8174,4174,Profile Handle,Others,26.0,771.41,10.0,2024-10-22,Central,No,18050.94
7424,3424,Designer Knob,Accessories,23.0,1116.15,5.0,2024-10-22,South,No,24387.87
8256,4256,Designer Knob,Kadi,30.0,1599.55,15.0,2024-10-22,Central,No,40788.57
8645,4645,Decorative Kadi,Handles,28.0,1545.64,25.0,2024-10-22,South,No,32458.42
5320,1320,Designer Knob,Others,8.0,2391.56,20.0,2024-10-22,Central,No,15305.96
6661,2661,Decorative Kadi,Knob,27.0,850.67,5.0,2024-10-22,East,No,21819.64
6842,2842,Stainless Steel Knob,Others,48.0,2582.14,5.0,2024-10-22,South,Yes,117745.56
8386,4386,Economy Kadi,Knob,32.0,1549.6,10.0,2024-10-22,South,No,44628.39
8836,4836,Tower Bolt,Handles,20.0,1812.94,20.0,2024-10-22,East,No,29007.03
9449,5449,Designer Knob,Handles,10.0,2197.82,15.0,2024-10-22,East,No,18681.46
5577,1577,Brass Khutti,Others,29.0,2688.32,15.0,2024-10-22,Central,No,66267.15
6548,2548,Traditional Handle,Handles,23.0,942.68,0.0,2024-10-23,Central,No,21681.58
9275,5275,KH-1239,Knob,44.0,2744.26,15.0,2024-10-23,Central,Yes,102635.44
7863,3863,Economy Kadi,Kadi,27.5999999999999,2475.27,20.0,2024-10-23,North,Yes,54654.05
6999,2999,Antique Handle,Accessories,44.0,736.14,5.0,2024-10-23,South,No,30770.76
7460,3460,Stainless Steel Knob,Accessories,410.0,2116.49,10.0,2024-10-23,West,No,780985.99
6538,2538,Traditional Handle,Others,55.1999999999999,1843.34,20.0,2024-10-23,North,No,81401.76
5073,1073,KH-1239,Knob,5.0,1609.11,15.0,2024-10-23,East,No,6838.73
8558,4558,Main Door Handle,Knob,32.0,850.1,5.0,2024-10-23,East,No,25842.98
9496,5496,Tower Bolt,Accessories,14.0,2844.47,0.0,2024-10-23,East,No,39822.57
7421,3421,Main Door Handle,Accessories,27.0,1617.09,5.0,2024-10-23,East,No,41478.25
5431,1431,Profile Handle,Others,43.0,1096.79,25.0,2024-10-23,South,No,35371.37
9477,5477,Decorative Kadi,Accessories,5.0,2639.06,20.0,2024-10-23,South,No,10556.25
5958,1958,Gold Plated Handle,Kadi,3.0,1065.83,20.0,2024-10-23,West,No,2557.99
5795,1795,KH-1239,Accessories,25.2,1674.51,15.0,2024-10-23,North,No,35867.9
9941,5941,Tower Bolt Premium,Handles,13.0,1482.02,15.0,2024-10-23,West,No,16376.31
6336,2336,Economy Kadi,Kadi,2.4,1251.48,5.0,2024-10-23,North,No,2853.37
9808,5808,Antique Handle,Knob,28.0,1233.82,10.0,2024-10-23,Central,No,31092.26
9462,5462,Antique Handle,Others,52.8,1888.77,15.0,2024-10-23,North,No,84767.92
7677,3677,Economy Kadi,Others,20.4,2690.74,15.0,2024-10-23,North,Yes,46657.46
7083,3083,Sofa Leg,Kadi,23.0,833.07,0.0,2024-10-23,East,No,19160.54
5426,1426,Kadi Deluxe,Kadi,25.0,1240.06,20.0,2024-10-23,South,Yes,24801.23
6029,2029,Decorative Kadi,Others,17.0,503.01,5.0,2024-10-23,East,No,8123.6
9949,5949,Gold Plated Handle,Kadi,28.0,2643.76,10.0,2024-10-23,Central,No,66622.86
6231,2231,Tower Bolt,Accessories,26.0,1265.15,5.0,2024-10-23,West,No,31249.16
9053,5053,Main Door Handle,Knob,29.0,1267.1,0.0,2024-10-23,Central,No,36745.76
8167,4167,Tower Bolt,Kadi,2.4,1846.19,15.0,2024-10-23,North,No,3766.23
5187,1187,Ultra Modern Handle,Knob,29.0,1659.66,20.0,2024-10-23,Central,No,38504.18
8025,4025,Main Door Handle,Kadi,34.8,1021.67,10.0,2024-10-23,North,No,31998.67
7215,3215,KH-1239,Knob,30.0,805.13,25.0,2024-10-23,South,Yes,18115.52
9064,5064,Decorative Kadi,Handles,2.0,2495.12,10.0,2024-10-23,East,No,4491.21
6735,2735,Designer Knob,Handles,14.3999999999999,561.66,5.0,2024-10-23,North,No,7683.5
5277,1277,Antique Handle,Others,11.0,1265.02,20.0,2024-10-23,East,No,11132.13
8234,4234,Khutti,Others,8.0,901.39,10.0,2024-10-23,East,No,6490.04
8710,4710,Gold Plated Handle,Knob,10.0,835.0,10.0,2024-10-23,East,No,7514.97
9372,5372,Tower Bolt,Accessories,48.0,1314.42,0.0,2024-10-23,North,Yes,63092.17
8529,4529,Antique Handle,Handles,44.4,2135.98,15.0,2024-10-23,North,No,80612.01
8077,4077,Designer Knob,Knob,37.0,1338.22,5.0,2024-10-23,East,No,47038.46
5374,1374,Stainless Steel Knob,Knob,34.0,,5.0,2024-10-23,East,No,
8288,4288,Gold Plated Handle,Knob,2.0,2349.55,15.0,2024-10-23,South,No,3994.24
7406,3406,Cross Knob,Knob,25.0,1789.34,15.0,2024-10-23,West,No,38023.49
7082,3082,Kadi Deluxe,Kadi,45.0,884.36,15.0,2024-10-23,West,No,33826.87
6582,2582,Decorative Kadi,Kadi,44.4,1182.3,20.0,2024-10-23,North,No,41995.45
7752,3752,Gold Plated Handle,Knob,26.0,743.14,15.0,2024-10-23,Central,No,16423.3
5202,1202,Decorative Kadi,Accessories,18.0,829.82,5.0,2024-10-23,West,Yes,14190.0
6954,2954,Cross Knob,Handles,18.0,2733.35,15.0,2024-10-24,South,Yes,41820.32
8475,4475,Kadi Deluxe,Handles,23.0,907.12,10.0,2024-10-24,Central,No,18777.31
7478,3478,Gold Plated Handle,Others,55.1999999999999,1999.22,15.0,2024-10-24,North,No,93803.2
6074,2074,Cross Knob,Kadi,22.0,774.31,10.0,2024-10-24,South,No,15331.33
9622,5622,Decorative Kadi,Knob,11.0,2575.29,0.0,2024-10-24,Central,No,28328.22
6935,2935,Khutti,Kadi,48.0,1801.56,25.0,2024-10-24,South,No,64856.02
6495,2495,Economy Kadi,Others,42.0,775.69,,2024-10-24,South,No,
6703,2703,Ultra Modern Handle,Knob,1.0,1772.78,15.0,2024-10-24,Central,No,1506.87
9461,5461,Antique Handle,Others,41.0,648.86,10.0,2024-10-24,West,No,23942.95
8543,4543,Tower Bolt Premium,Handles,0.0,550.49,20.0,2024-10-24,West,No,0.0
7557,3557,Kadi Deluxe,Kadi,32.0,2618.02,10.0,2024-10-24,East,No,75399.08
9134,5134,Antique Handle,Handles,7.0,2944.04,5.0,2024-10-24,Central,No,19577.86
7620,3620,Key Stand,Knob,34.0,2964.9,0.0,2024-10-24,West,Yes,100806.74
7576,3576,Antique Handle,Handles,48.0,865.23,0.0,2024-10-24,West,No,41530.88
7526,3526,Ultra Modern Handle,Handles,5.0,1963.79,20.0,2024-10-24,South,No,7855.14
6879,2879,Main Door Handle,Handles,45.0,,0.0,2024-10-24,Central,No,
9617,5617,Decorative Kadi,Knob,27.0,2709.75,10.0,2024-10-24,West,No,65847.04
8032,4032,Traditional Handle,Handles,23.0,1809.24,15.0,2024-10-24,South,No,35370.56
8192,4192,Ultra Modern Handle,Knob,49.0,2573.5,15.0,2024-10-24,East,No,107186.3
6607,2607,Cross Knob,Others,450.0,2087.38,,2024-10-24,East,No,
7249,3249,Profile Handle,Others,4.0,2196.07,15.0,2024-10-24,Central,No,7466.63
9953,5953,Gold Plated Handle,Knob,13.0,895.15,15.0,2024-10-24,Central,No,9891.44
7129,3129,Traditional Handle,Knob,22.0,601.1,20.0,2024-10-24,Central,No,10579.31
9301,5301,Sofa Leg,Others,1.0,805.59,25.0,2024-10-24,South,No,604.19
6092,2092,Tower Bolt Premium,Kadi,26.4,2703.67,5.0,2024-10-24,North,No,67807.97
9917,5917,Gold Plated Handle,Others,24.0,1506.14,5.0,2024-10-24,Central,No,34339.95
9873,5873,Designer Knob,Kadi,54.0,2390.74,20.0,2024-10-24,North,No,103279.85
8959,4959,Main Door Handle,Kadi,4.0,554.52,25.0,2024-10-24,South,No,1663.55
8818,4818,KH-1239,Others,1.0,554.1,15.0,2024-10-24,West,No,470.98
8526,4526,Key Stand,Handles,17.0,749.84,10.0,2024-10-24,Central,No,11472.59
7866,3866,Stainless Steel Knob,Accessories,3.0,689.11,20.0,2024-10-24,Central,No,1653.87
7227,3227,Antique Handle,Handles,3.0,2885.38,10.0,2024-10-24,South,No,7790.54
5858,1858,Khutti,Handles,44.0,2527.89,10.0,2024-10-24,East,Yes,100104.47
5918,1918,Khutti,Others,34.0,780.53,0.0,2024-10-24,East,No,26537.98
6993,2993,KH-1239,Handles,34.8,918.56,0.0,2024-10-24,North,No,31965.8
8402,4402,Khutti,Knob,23.0,843.04,10.0,2024-10-24,West,No,17450.99
6359,2359,Economy Kadi,Handles,28.0,2061.3,20.0,2024-10-24,East,No,46173.01
8214,4214,Designer Knob,Accessories,47.0,1876.23,20.0,2024-10-24,Central,Yes,70546.29
9935,5935,Gold Plated Handle,Accessories,4.8,1149.79,5.0,2024-10-24,North,No,5243.05
5542,1542,Tower Bolt Premium,Knob,,2058.77,15.0,2024-10-24,West,No,
7919,3919,Profile Handle,Kadi,52.8,2052.19,0.0,2024-10-24,North,No,108355.39
8181,4181,Tower Bolt Premium,Knob,48.0,2681.3,5.0,2024-10-24,East,Yes,122267.34
8123,4123,Key Stand,Kadi,27.0,1366.0,20.0,2024-10-24,West,No,29505.56
9252,5252,Brass Khutti,Accessories,39.0,1642.04,25.0,2024-10-25,South,No,48029.69
5124,1124,Designer Knob,Kadi,39.0,662.98,,2024-10-25,South,No,
5527,1527,Gold Plated Handle,Handles,38.0,651.12,10.0,2024-10-25,South,No,22268.21
8987,4987,Gold Plated Handle,Others,21.0,2537.68,,2024-10-25,Central,No,
7299,3299,Designer Knob,Handles,36.0,1953.46,15.0,2024-10-25,South,No,59775.94
5272,1272,Sofa Leg,Handles,13.0,520.87,15.0,2024-10-25,Central,No,5755.66
6624,2624,Tower Bolt Premium,Accessories,33.0,666.04,5.0,2024-10-25,East,No,20880.39
8623,4623,KH-1239,Others,45.0,589.19,15.0,2024-10-25,Central,No,22536.37
5427,1427,Tower Bolt,Handles,39.0,2677.23,0.0,2024-10-25,Central,No,104411.95
7115,3115,Gold Plated Handle,Others,28.7999999999999,833.9,10.0,2024-10-25,North,No,21614.58
8459,4459,KH-1239,Accessories,50.4,2589.47,0.0,2024-10-25,North,No,130509.22
6039,2039,Cross Knob,Handles,37.1999999999999,2302.84,0.0,2024-10-25,North,No,85665.63
8882,4882,Cross Knob,Knob,37.0,2722.22,,2024-10-25,Central,No,
7116,3116,KH-1239,Knob,39.0,1723.18,5.0,2024-10-25,West,No,63843.84
9355,5355,Ultra Modern Handle,Accessories,13.0,2760.41,5.0,2024-10-25,West,No,34091.05
8736,4736,Tower Bolt,Others,28.0,758.86,5.0,2024-10-25,East,No,20185.65
7416,3416,Sofa Leg,Kadi,36.0,1683.85,20.0,2024-10-25,West,No,48494.85
7276,3276,Economy Kadi,Others,44.4,2698.31,15.0,2024-10-25,North,No,101834.17
5339,1339,Traditional Handle,Accessories,20.0,2445.99,10.0,2024-10-25,West,No,44027.8
7361,3361,KH-1239,Others,19.0,1520.67,10.0,2024-10-25,Central,No,26003.4
7136,3136,Sofa Leg,Others,2.0,2153.6,0.0,2024-10-25,West,No,4307.2
8796,4796,Profile Handle,Knob,26.0,1314.59,15.0,2024-10-25,Central,No,29052.42
5305,1305,Economy Kadi,Handles,14.0,2982.93,0.0,2024-10-25,West,No,41760.98
7405,3405,Ultra Modern Handle,Kadi,14.0,2595.37,0.0,2024-10-25,Central,No,36335.22
7262,3262,Main Door Handle,Kadi,46.0,534.14,5.0,2024-10-25,West,No,23342.12
6203,2203,Profile Handle,Handles,19.0,1147.22,25.0,2024-10-25,South,No,16347.91
6969,2969,Brass Khutti,Others,27.0,2608.6,5.0,2024-10-25,Central,No,66910.62
9587,5587,Kadi Deluxe,Handles,23.0,2592.35,10.0,2024-10-25,South,No,53661.61
7087,3087,Brass Khutti,Knob,10.0,553.47,5.0,2024-10-25,West,No,5257.99
8254,4254,Sofa Leg,Others,7.0,1817.01,20.0,2024-10-25,East,No,10175.24
6773,2773,Antique Handle,Knob,57.5999999999999,1317.05,0.0,2024-10-25,North,No,75862.12
9052,5052,KH-1239,Accessories,18.0,1727.85,10.0,2024-10-25,Central,No,27991.11
9655,5655,Key Stand,Kadi,7.0,1243.78,10.0,2024-10-25,East,Yes,7835.84
